date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPI_diff,fac_PPI_diff_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,any_effective_release
2016-05-05,34330.58013848125,34441.26443769178,33961.63247444597,33980.07985764775,380366.0,-0.010475423045930299,-4.3,0,-8.3,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-7.2117,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.30000007,0,1.8883004,0,,0,0
2016-05-06,33952.40878284512,34053.86939045479,33509.67158600276,33777.158642428345,371676.0,-0.005971769815418249,-4.3,0,-8.3,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-7.2117,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.30000007,0,1.8883004,0,,0,0
2016-05-09,33703.369109621286,34099.9878484592,33002.3685479543,33057.71069755956,574206.0,-0.02129983615510711,-4.3,0,-8.3,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-7.2117,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.30000007,0,1.8883004,0,,0,0
2016-05-10,33002.3685479543,33279.07929598073,32900.90794034458,33159.17130516925,384000.0,0.003069196428571175,-4.3,0,-8.3,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-7.2117,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.30000007,0,1.8883004,0,,0,0
2016-05-11,33094.605463963075,33279.07929598073,32919.355323546355,33168.394996770185,328504.0,0.0002781641168305704,-3.4,1,-7.7,1,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,1,,0,-6.9268,1,,0,57.6,0,-0.19999981,0,,0,,1,,0,2.2999992,0,0.100000024,1,0.2849002,1,,0,1
2016-05-12,33279.07929598073,33684.92172641952,33039.26331435782,33426.65836159484,456792.0,0.0077864293659613,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-13,33426.65836159484,33555.790044007175,32310.591677888166,32725.657799927834,644522.0,-0.02097130242825629,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-16,32642.644575519935,32993.1448563534,32393.604902296105,32845.56579073928,384188.0,0.003664036076662436,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-17,32744.105183129617,33168.394996770185,32744.105183129617,33113.05284716486,332574.0,0.008143779837124665,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-18,32928.579015147254,33149.94761356839,32550.40765951107,32633.420883919018,469084.0,-0.014484679665738076,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-19,32476.618126704045,32873.23686554195,32384.381210695214,32467.394435103142,402516.0,-0.005087620124364256,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-20,32430.49966869963,32688.763033524316,32116.894154269663,32578.07873431371,391992.0,0.003409090909090473,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-23,32725.657799927834,32808.671024335774,32172.23630387496,32439.7233603005,433462.0,-0.004246885617213536,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-24,32467.394435103142,32624.197192318155,32310.591677888166,32458.170743502287,304944.0,0.0005686664771118455,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-25,32707.210416726066,32928.579015147254,32541.183967910198,32734.881491528704,350164.0,0.008525149190109937,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-26,32974.697473151646,33279.07929598073,32873.23686554195,33260.63191277899,302290.0,0.016060862214709593,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-27,33288.30298758161,33398.987286792195,32854.78948234021,33122.27653876574,305036.0,-0.004159733777039043,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-30,33242.184529577215,33288.30298758161,32882.46055714283,32928.579015147254,220828.0,-0.005847953216373547,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-05-31,33030.03962275693,33205.2897631737,32882.46055714283,33002.3685479543,155694.0,0.0022408963585431874,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-01,33020.81593115604,33094.605463963075,32439.7233603005,32495.065509905813,178840.0,-0.015371716042481776,-3.4,0,-7.7,0,-0.5999985,0,-0.10000229,0,-0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,57.6,0,-0.19999981,0,,0,,0,,0,2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-02,32504.289201506675,32716.434108326957,32375.157519094344,32578.07873431371,106042.0,0.002554640931023533,-3.4,0,-7.7,0,0.099998474,1,-0.099998474,1,0.099998474,1,,1,,0,,0,,0,,0,-6.9268,0,,0,55.3,1,-0.19999981,0,,0,,0,,1,-2.2999992,1,0.100000024,0,0.2849002,0,,0,1
2016-06-03,32559.63135111199,33011.5922395552,32485.84181830491,32965.47378155075,96162.0,0.011891279728199589,-3.4,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-06,33343.64513718689,33482.000511200145,32928.579015147254,33454.32943639747,96362.0,0.014829322887520924,-3.4,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-07,33352.86882878782,33482.000511200145,33048.48700595868,33103.82915556396,68236.0,-0.010476978218914024,-3.4,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-08,32614.97350071724,32697.986725125193,32439.7233603005,32614.97350071724,91672.0,-0.01476734466425178,-3.4,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-6.9268,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.100000024,0,0.2849002,0,,0,0
2016-06-13,32310.591677888166,32836.3420991384,32246.025836682013,32559.63135111199,71470.0,-0.001696832579184182,-2.8,1,-7.7,1,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,1,,0,-7.0,1,,0,55.3,0,-0.19999981,0,,0,,1,,0,-2.2999992,0,0.19999993,1,-0.073200226,1,,0,1
2016-06-14,32550.40765951107,32827.11840753755,32439.7233603005,32467.394435103142,61380.0,-0.002832861189802749,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-15,32430.49966869963,32688.763033524316,32356.710135892594,32661.09195872167,54330.0,0.00596590909090966,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-16,33196.06607157279,33260.63191277899,32642.644575519935,32688.763033524316,59234.0,0.0008472182999152977,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-17,32541.183967910198,32873.23686554195,32467.394435103142,32845.56579073928,49574.0,0.004796839729118929,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-20,32771.77625793226,32900.90794034458,32605.74980911638,32734.881491528704,42604.0,-0.0033698399326032025,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-21,32845.56579073928,33113.05284716486,32753.328874730483,32808.671024335774,46376.0,0.002254156100310434,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-22,32845.56579073928,33435.882053195724,32790.223641134,33417.43466999396,53028.0,0.018554962046668733,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-23,33389.76359519131,33555.790044007175,33251.40822117809,33482.000511200145,40148.0,0.0019321004692247623,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-24,33712.592801222185,33869.39555843714,33076.15808076131,33159.17130516925,72124.0,-0.009641873278238178,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-27,33279.07929598073,33841.72448363452,33214.51345477458,33814.05340883185,45098.0,0.01974965229485437,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-28,33648.02696001599,34312.13275527949,33583.46111880985,34256.79060567418,54336.0,0.01309328968903456,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-29,34376.69859648566,34505.83027889799,34072.31677365655,34238.34322247243,42214.0,-0.0005385029617658299,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-06-30,34374.32696338149,34789.58728911361,34208.222833088636,34651.16718053624,60958.0,0.012057357897880205,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-01,34558.88710815134,34724.991238444156,34263.5908765196,34402.01098509698,58010.0,-0.007190412782955624,-2.8,0,-7.7,0,0.099998474,0,-0.099998474,0,0.099998474,0,,0,,0,,0,,0,,0,-7.0,0,,0,55.3,0,-0.19999981,0,,0,,0,,0,-2.2999992,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-04,34337.41493442753,35546.28388266994,34337.41493442753,35463.23181752351,131188.0,0.03084763948497815,-2.8,0,-7.7,0,-0.5,1,-0.40000153,1,0.20000076,1,,1,,0,,0,,0,,0,-7.0,0,,0,51.3,1,-0.19999981,0,,0,,0,,1,-4.0,1,0.19999993,0,-0.073200226,0,,0,1
2016-07-05,35463.23181752351,35555.511889908434,34605.027144343774,34872.63935426004,92414.0,-0.01665365599791835,-2.8,0,-7.7,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-7.0,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-06,34881.86736149855,34928.00739769099,34125.170767942225,34540.43109367433,78092.0,-0.00952632971685674,-2.8,0,-7.7,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-7.0,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-07,34088.25873898824,34420.46699957394,33968.29464488782,34097.486746226765,67390.0,-0.01282393801763182,-2.8,0,-7.7,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-7.0,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-08,34106.714753465225,34245.134862042614,33645.31439154067,33792.962507356526,81090.0,-0.008930987821380687,-2.8,0,-7.7,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-7.0,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.19999993,0,-0.073200226,0,,0,0
2016-07-11,33959.066637649375,34263.5908765196,33728.36645668707,34162.082796896175,65800.0,0.010922992900054052,-2.6,1,-6.1,1,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,1,,0,-5.7,1,,0,51.3,0,-0.19999981,0,,0,,1,,0,-4.0,0,0.0,1,1.3000002,1,,0,1
2016-07-12,34254.362869281096,34383.554970619996,34069.802724511275,34309.73091271205,59388.0,0.004321988114533104,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-13,34623.48315882077,36183.016382125854,34402.01098509698,35638.563955054844,228744.0,0.03873050026896152,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-14,35721.61602020128,35813.89609258619,35250.98765103822,35684.703991247305,110770.0,0.001294665976178111,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-15,35546.28388266994,35712.38801296277,35297.127687230655,35509.37185371598,96970.0,-0.004913369537108414,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,-0.19999981,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-18,35730.84402743977,35915.40417220961,34900.3233759755,34918.77939045251,133652.0,-0.016632016632016744,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,1,51.3,0,0.0,1,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-19,34909.55138321399,35592.4239188624,34881.86736149855,35370.95174513859,142278.0,0.012949260042282917,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-20,35454.003810285016,35832.35210706318,35195.619607607274,35444.775803046534,168214.0,0.0020871380120013328,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-21,35186.39160036875,35740.07203467828,35001.83145559891,35693.93199848581,142002.0,0.007029419422025507,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-22,35620.10794057788,35896.94815773261,35269.44366551518,35269.44366551518,139052.0,-0.011892450879007588,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-25,35435.54779580804,35703.16000572427,34937.23540492949,35260.21565827667,173264.0,-0.00026164311878651425,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-26,35269.44366551518,35324.81170894612,34743.44725292117,34928.00739769099,130380.0,-0.009421617377649238,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-27,34891.09536873702,35186.39160036875,34771.13127463664,34881.86736149855,142368.0,-0.0013210039630113801,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-28,34835.7273253061,35020.28747007591,34614.25515158228,34964.91942664496,151922.0,0.0023809523809519284,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-07-29,35029.51547731441,35204.84761484574,34595.7991371053,34623.48315882077,192998.0,-0.009765109527579918,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-08-01,34780.359281875135,35370.95174513859,34605.027144343774,35324.81170894612,265488.0,0.020255863539445196,-2.6,0,-6.1,0,-0.5,0,-0.40000153,0,0.20000076,0,,0,,0,,0,,0,,0,-5.7,0,,0,51.3,0,0.0,0,,0,,0,,0,-4.0,0,0.0,0,1.3000002,0,,0,0
2016-08-02,35195.619607607274,35214.07562208425,34771.13127463664,35084.88352074534,245842.0,-0.006792058516196464,-2.6,0,-6.1,0,0.20000076,1,-0.5999985,1,-0.40000153,1,,1,,0,,0,,0,,0,-5.7,0,,0,54.6,1,0.0,0,,0,,0,,1,3.2999992,1,0.0,0,1.3000002,0,,0,1
2016-08-03,35177.163593130266,35481.68783200051,34771.13127463664,34872.63935426004,341054.0,-0.006049447659126406,-2.6,0,-6.1,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-5.7,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.0,0,1.3000002,0,,0,0
2016-08-04,34798.815296352106,34983.37544112194,34540.43109367433,34715.763231205696,350780.0,-0.004498544588515174,-2.6,0,-6.1,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-5.7,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.0,0,1.3000002,0,,0,0
2016-08-05,34420.46699957394,34854.18333978307,34402.01098509698,34715.763231205696,307212.0,0.0,-2.6,0,-6.1,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-5.7,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.0,0,1.3000002,0,,0,0
2016-08-08,34614.25515158228,34771.13127463664,34485.0630502434,34641.93917329775,257108.0,-0.0021265284423181985,-2.6,0,-6.1,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-5.7,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.0,0,1.3000002,0,,0,0
2016-08-09,34660.395187774724,34844.95533254459,34309.73091271205,34346.64294166601,290706.0,-0.008524240809803185,-2.6,0,-6.1,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-5.7,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.0,0,1.3000002,0,,0,0
2016-08-10,34291.27489823508,34632.71116605926,34235.90685480411,34577.3431226283,236298.0,0.006716818914561884,-1.7,1,-2.0,1,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,1,,0,-2.5,1,,0,54.6,0,0.0,0,,0,,1,,0,3.2999992,0,0.100000024,1,3.1999998,1,,0,1
2016-08-11,34872.63935426004,34881.86736149855,34558.88710815134,34632.71116605926,248324.0,0.001601281024820267,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-12,34651.16718053624,34780.359281875135,34558.88710815134,34660.395187774724,175934.0,0.0007993605115903524,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-15,34355.870948904514,34466.60703576643,34143.62678241919,34208.222833088636,244612.0,-0.013045793397230998,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-16,34208.222833088636,34411.238992335464,34162.082796896175,34346.64294166601,212270.0,0.004046398705152443,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-17,34448.151021289406,34503.51906472037,34309.73091271205,34346.64294166601,177690.0,0.0,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-18,34309.73091271205,34512.74707195886,34226.67884756563,34485.0630502434,180484.0,0.004030091348737663,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-19,34586.571129866796,34595.7991371053,34355.870948904514,34503.51906472037,159022.0,0.0005351886540001516,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-22,34411.238992335464,34503.51906472037,34217.45084032715,34272.818883758075,176644.0,-0.006686279753944979,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-23,34162.082796896175,34309.73091271205,34060.57471727278,34254.362869281096,146416.0,-0.000538502961766163,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
2016-08-24,34115.94276070372,34180.53881137315,33811.418521833504,33820.64652907198,248346.0,-0.012661637931034697,-1.7,0,-2.0,0,0.20000076,0,-0.5999985,0,-0.40000153,0,,0,,0,,0,,0,,0,-2.5,0,,0,54.6,0,0.0,0,,0,,0,,0,3.2999992,0,0.100000024,0,3.1999998,0,,0,0
