date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,any_effective_release,ag_effective_pmi_release,ag_effective_pmi_signal_composite
2021-09-07,5608.51455210128,5647.883749298726,5573.401484330581,5582.977775540772,374092.0,-0.00850340136054406,9.0,0,61.3,0,-1.0,0,-1.300003,0,14.8,0,23.4,0,1.8478,0,-2.5722034,0,1.0791745,0,0.5,0,,0,0.9590765,0,101.0,0,0.3,0,5.9,0,,0,-0.099998474,0,-0.65458757,0,-2.144736,0,1.423665,0,50.9,0,-3.3999996,0,0.2390518,0,0,0,-13.113126
2021-09-08,5554.248901910203,5582.977775540772,5517.007769426129,5528.712125349695,528185.0,-0.009719839908519212,9.0,0,61.3,0,-1.0,0,-1.300003,0,14.8,0,23.4,0,1.8280514,0,-2.532626,0,1.0709578,0,0.5,0,,0,0.9516288,0,101.0,0,0.3,0,5.9,0,,0,-0.099998474,0,-0.6592634,0,-2.124345,0,1.411407,0,50.9,0,-3.3999996,0,0.24890432,0,0,0,-13.108956
2021-09-09,5514.879704712755,5529.776157706383,5427.629051464356,5434.013245604482,588729.0,-0.017128560431101003,9.0,0,61.3,0,-1.0,0,-1.300003,0,14.8,0,23.4,0,1.8087518,0,-2.4945328,0,1.0628201,0,0.5,0,,0,0.9442367,0,101.0,0,0.3,0,5.9,0,,0,-0.099998474,0,-0.6639766,0,-2.1044068,0,1.3993311,0,50.9,0,-3.3999996,0,0.25897846,0,0,0,-13.104884
2021-09-10,5479.766636942057,5515.943737069442,5451.037763311488,5502.111316432501,501091.0,0.012531819071862182,9.5,1,61.3,0,-1.0,0,-1.300003,0,11.6,1,21.6,1,1.7898834,0,-2.45783,0,0.8721966,1,0.5,0,,0,0.17761861,1,100.8,1,0.7,1,5.9,0,,0,-0.19999695,1,-0.668728,0,-2.0849042,0,1.4958555,1,50.9,0,-1.7999992,1,0.038618423,1,1,0,-13.100905
2021-09-13,5461.678086878365,5477.638572228682,5360.595012993026,5363.78711006309,642508.0,-0.025140204989363646,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.7714292,0,-2.4203894,0,0.865257,0,0.5,0,,0,0.17217462,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.6731775,0,-2.0613208,0,1.4826429,0,50.9,0,-1.7999992,0,0.04781092,0,0,0,-13.096972
2021-09-14,5324.417912865642,5420.180824967542,5315.905654012139,5384.003724840158,527006.0,0.003769093433842574,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.7533731,0,-2.3843098,0,0.85835916,0,0.5,0,,0,0.16669963,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.67766064,0,-2.03834,0,1.4696435,0,50.9,0,-1.7999992,0,0.05720212,0,0,0,-13.093125
2021-09-15,5405.284371973912,5429.757116177733,5358.46694827965,5380.811627770096,489458.0,-0.0005928853754938457,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.7357,0,-2.3495064,0,0.851502,0,0.5,0,,0,0.16119258,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.682178,0,-2.015935,0,1.456851,0,50.9,0,-1.7999992,0,0.06680394,0,0,0,-13.089362
2021-09-16,5373.363401273279,5410.6045337573505,5320.161783438891,5331.866139362458,583250.0,-0.009096302155428115,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.7183957,0,-2.3159022,0,0.84468466,0,0.5,0,,0,0.15565234,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.68673015,0,-1.9940805,0,1.4442595,0,50.9,0,-1.7999992,0,0.07662931,0,0,0,-13.085679
2021-09-17,5221.206774266927,5247.807583184122,5139.276282801969,5182.901609426169,876873.0,-0.027938535222510552,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.7014464,0,-2.2834265,0,0.8379061,0,0.5,0,,0,0.15007775,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.69131756,0,-1.9727529,0,1.431863,0,50.9,0,-1.7999992,0,0.08669229,0,0,0,-13.082073
2021-09-22,5117.995635668211,5228.655000763742,5110.547409171397,5194.605965349731,265202.0,0.0022582631903094175,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6848395,0,-2.2520144,0,0.8311656,0,0.5,0,,0,0.1444676,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.6959409,0,-1.9519298,0,1.4196559,0,50.9,0,-1.7999992,0,0.09700818,0,0,0,-13.078542
2021-09-23,5188.221771209606,5275.472424458005,5124.379829808339,5160.556929935726,649678.0,-0.00655469070053194,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6685625,0,-2.2216055,0,0.8244621,0,0.5,0,,0,0.13882068,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.7006008,0,-1.9315902,0,1.407633,0,50.9,0,-1.7999992,0,0.10759373,0,0,0,-13.075081
2021-09-24,5160.556929935726,5192.477900636358,5136.084185731906,5164.813059362475,476352.0,0.0008247422680407457,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6526041,0,-2.1921449,0,0.81770664,0,0.5,0,,0,0.13468888,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.70529777,0,-1.9117142,0,1.3955833,0,50.9,0,-1.7999992,0,0.11642267,0,0,0,-13.071689
2021-09-27,5115.867570954837,5176.517415286041,5030.744982419816,5159.492897579036,725300.0,-0.0010300782859495872,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6369531,0,-2.1635814,0,0.810985,0,0.5,0,,0,0.1305449,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.7100325,0,-1.8922833,0,1.3837093,0,50.9,0,-1.7999992,0,0.12542479,0,0,0,-13.068362
2021-09-28,5161.62096229241,5198.862094776485,5067.986114903887,5069.050147260576,537491.0,-0.01752938750257771,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6215992,0,-2.1358674,0,0.8042964,0,0.5,0,,0,0.12638843,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.71480566,0,-1.8732798,0,1.372006,0,50.9,0,-1.7999992,0,0.13460912,0,0,0,-13.0651
2021-09-29,5035.001111846566,5135.020153375218,5022.232723566313,5056.281758980321,737359.0,-0.0025188916876577316,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.6065322,0,-2.1089594,0,0.79763985,0,0.5,0,,0,0.12221911,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.7196178,0,-1.854687,0,1.3604689,0,50.9,0,-1.7999992,0,0.14398542,0,0,0,-13.061898
2021-09-30,5022.232723566313,5033.937079489878,4889.228678980342,4910.5093261140955,843767.0,-0.02882996632996626,9.5,0,61.3,0,-1.0,0,-1.300003,0,11.6,0,21.6,0,1.5917429,0,-2.0828166,0,0.79101443,0,0.5,0,,0,0.11803658,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.7244697,0,-1.8364891,0,1.3490931,0,50.9,0,-1.7999992,0,0.15356411,0,0,0,-13.058756
2021-10-08,5104.163215031272,5154.172735795598,5075.434341400702,5094.586923821082,274576.0,0.037486457204767065,9.5,0,63.5,1,-0.5,1,-0.29999924,1,11.6,0,21.6,0,1.5772221,0,-2.2959688,1,0.7844193,0,0.5,0,,0,0.11384052,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.22373286,1,-2.1268454,1,1.3378744,0,49.5,1,-1.7999992,0,0.16335648,0,1,1,-13.672593
2021-10-11,5213.758547770112,5241.423389043995,5121.187732738275,5135.020153375218,608641.0,0.00793650793650813,9.5,0,63.5,0,-0.5,0,-0.29999924,0,11.6,0,21.6,0,1.5624359,0,-2.2637415,0,0.7778535,0,0.5,0,,0,0.10963054,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.22941084,0,-2.1012146,0,1.3268087,0,49.5,0,-1.7999992,0,0.17337467,0,0,0,-13.663041
2021-10-12,5116.931603311525,5176.517415286041,5094.586923821082,5130.764023948466,408548.0,-0.0008288437629507817,9.5,0,63.5,0,-0.5,0,-0.29999924,0,11.6,0,21.6,0,1.5479089,0,-2.2325644,0,0.77131623,0,0.5,0,,0,0.105406284,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.23514344,0,-2.0762844,0,1.3158919,0,49.5,0,-1.7999992,0,0.1836318,0,0,0,-13.653905
2021-10-13,5088.202729680955,5157.364832865662,5074.370309044015,5141.404347515345,554083.0,0.0020738282870180758,9.5,0,63.5,0,-0.5,0,-0.29999924,0,11.6,0,21.6,0,1.5336326,0,-2.202379,0,0.76480657,0,0.5,0,,0,0.10116738,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.2409321,0,-2.052021,0,1.30512,0,49.5,0,-1.7999992,0,0.1941421,0,0,0,-13.645154
2021-10-14,5129.699991591778,5252.063712610874,5123.315797451652,5249.935647897496,810842.0,0.02110927152317843,9.5,0,63.5,0,-0.5,0,-0.29999924,0,11.6,0,21.6,0,1.5195992,0,-2.1731303,0,0.7583236,0,0.5,0,,0,0.09691345,0,100.8,0,0.7,0,5.9,0,,0,-0.19999695,0,-0.24677834,0,-2.0283935,0,1.2944895,0,49.5,0,-1.7999992,0,0.20492102,0,0,0,-13.636762
2021-10-15,5298.881136305136,5316.969686368828,5237.167259617245,5302.073233375198,604990.0,0.009931090393190178,10.7,1,63.5,0,-0.5,0,-0.29999924,0,11.7,1,22.6,1,1.5058006,0,-2.1447682,0,0.8569641,1,0.5,0,,0,0.117592975,1,100.7,1,1.4,1,5.9,0,,0,-0.1000061,1,-0.25268373,0,-2.0053725,0,1.5382621,1,49.5,0,1.0,1,0.07699716,1,1,0,-13.628701
2021-10-18,5235.039194903869,5292.496942165009,5218.014677196865,5248.87161554081,612480.0,-0.010034115994380643,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4922297,0,-2.1172462,0,0.85003036,0,0.5,0,,0,0.11326033,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.25864986,0,-1.9829309,0,1.5246198,0,49.5,0,1.0,0,0.08729953,0,0,0,-13.620952
2021-10-19,5240.359356687308,5310.5854922287,5190.3498359229825,5307.393395158637,504564.0,0.01114940198662051,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4788793,0,-2.0905206,0,0.8431351,0,0.5,0,,0,0.10891204,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.26467842,0,-1.9610429,0,1.5112089,0,49.5,0,1.0,0,0.09787219,0,0,0,-13.613492
2021-10-20,5368.043239489842,5393.580016050349,5259.511939107689,5324.417912865642,714742.0,0.0032076984763433902,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4657427,0,-2.0645514,0,0.8362773,0,0.5,0,,0,0.10454772,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.27077118,0,-1.9396846,0,1.4980227,0,49.5,0,1.0,0,0.10873369,0,0,0,-13.606304
2021-10-21,5387.195821910221,5415.924695540791,5311.649524585389,5333.994204075832,782170.0,0.0017985611510791255,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4528135,0,-2.0393012,0,0.8294561,0,0.5,0,,0,0.10016691,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.2769299,0,-1.9188334,0,1.4850545,0,49.5,0,1.0,0,0.11990442,0,0,0,-13.59937
2021-10-22,5333.994204075832,5348.890657069462,5268.02419796119,5330.802107005769,635435.0,-0.0005984440454817053,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4400853,0,-2.0137384,0,0.82267034,0,0.5,0,,0,0.09576918,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.28288296,0,-1.8966339,0,1.4722979,0,49.5,0,1.0,0,0.13140684,0,0,0,-13.592857
2021-10-25,5365.915174776465,5441.461472101297,5295.6890392350715,5321.225815795579,982902.0,-0.00179640718562879,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4275522,0,-1.988874,0,0.8159192,0,0.5,0,,0,0.091354094,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.2888985,0,-1.8749777,0,1.4597468,0,49.5,0,1.0,0,0.1432658,0,0,0,-13.586559
2021-10-26,5340.378398215957,5372.299368916591,5304.201298088576,5311.649524585389,467287.0,-0.001799640071985631,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4152087,0,-1.964674,0,0.8092017,0,0.5,0,,0,0.086921185,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.29497823,0,-1.8538413,0,1.4473954,0,49.5,0,1.0,0,0.15550883,0,0,0,-13.580465
2021-10-27,5304.201298088576,5314.841621655453,5191.413868279671,5228.655000763742,753717.0,-0.015625000000000222,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.4030492,0,-1.9411072,0,0.802517,0,0.5,0,,0,0.08246999,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.30112395,0,-1.8332022,0,1.4352384,0,49.5,0,1.0,0,0.16816658,0,0,0,-13.574562
2021-10-28,5236.103227260555,5271.216295031253,5207.374353629986,5240.359356687308,609805.0,0.0022385022385023046,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.3910685,0,-1.9181437,0,0.79586405,0,0.5,0,,0,0.07800003,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.30733746,0,-1.8130395,0,1.4232701,0,49.5,0,1.0,0,0.18127324,0,0,0,-13.568841
2021-10-29,5235.039194903869,5282.920650954818,5154.172735795598,5172.261285859289,707837.0,-0.012994923857868157,10.7,0,63.5,0,-0.5,0,-0.29999924,0,11.7,0,22.6,0,1.3792615,0,-1.8957565,0,0.78924197,0,0.5,0,,0,0.072677314,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,-0.3136207,0,-1.7933332,0,1.4115546,0,49.5,0,1.0,0,0.18883026,0,0,0,-13.563292
2021-11-01,5157.364832865662,5210.56645070005,5141.404347515345,5181.837577069479,471491.0,0.0018514708907633182,10.7,0,72.1,1,0.3999977,1,-0.5,1,11.7,0,22.6,0,1.3676233,0,-2.2222295,1,0.78264993,0,0.5,0,,0,0.06731982,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7888436,1,-1.5524461,1,1.4000177,0,48.4,1,1.0,0,0.19650029,0,1,1,-15.221087
2021-11-02,5200.990159489859,5250.999680254185,5197.798062419797,5219.0787095535525,385287.0,0.007186858316222011,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.3561496,0,-2.191299,0,0.776087,0,0.5,0,,0,0.061926488,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7729796,0,-1.5377771,0,1.3886548,0,48.4,0,1.0,0,0.20428778,0,0,0,-15.210552
2021-11-03,5193.541932993045,5196.7340300631095,5094.586923821082,5125.443862165027,505026.0,-0.017940876656473148,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.344901,0,-2.1613476,0,0.76955223,0,0.5,0,,0,0.05649622,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7574747,0,-1.5233588,0,1.3774617,0,48.4,0,1.0,0,0.21219744,0,0,0,-15.200509
2021-11-04,5100.9711179612095,5179.709512356104,5041.385305986692,5125.443862165027,551345.0,0.0,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.3338075,0,-2.1323216,0,0.7630449,0,0.5,0,,0,0.051027887,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7423179,0,-1.509183,0,1.366434,0,48.4,0,1.0,0,0.22023425,0,0,0,-15.19092
2021-11-05,5197.798062419797,5220.142741910238,5177.5814476427295,5206.3103212732985,416708.0,0.01577745484741544,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.3228651,0,-2.104171,0,0.756564,0,0.5,0,,0,0.04552032,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7274991,0,-1.495242,0,1.3555676,0,48.4,0,1.0,0,0.22840343,0,0,0,-15.181749
2021-11-08,5194.605965349731,5336.122268789208,5180.773544712792,5302.073233375198,585420.0,0.018393623543838,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.31207,0,-2.0768497,0,0.7501088,0,0.5,0,,0,0.03997231,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.7130088,0,-1.481528,0,1.3448588,0,48.4,0,1.0,0,0.23671053,0,0,0,-15.172967
2021-11-09,5307.393395158637,5343.570495286022,5292.496942165009,5318.033718725515,362482.0,0.003010234798314526,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.3014182,0,-2.0503151,0,0.74367833,0,0.5,0,,0,0.0343826,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.6988379,0,-1.468034,0,1.3343039,0,48.4,0,1.0,0,0.24516144,0,0,0,-15.164546
2021-11-10,5315.905654012139,5326.545977579019,5246.743550827436,5325.481945222329,479293.0,0.0014005602240894088,10.7,0,72.1,0,0.3999977,0,-0.5,0,11.7,0,22.6,0,1.2909062,0,-2.0245273,0,0.73727185,0,0.5,0,,0,0.028749898,0,100.7,0,1.4,0,5.9,0,,0,-0.1000061,0,1.6849778,0,-1.454753,0,1.3238993,0,48.4,0,1.0,0,0.25376236,0,0,0,-15.156461
2021-11-11,5306.32936280195,5503.175348789189,5266.9601656045015,5480.830669298745,965741.0,0.02917082917082925,13.5,1,72.1,0,0.3999977,0,-0.5,0,12.7,1,25.8,1,1.2805305,0,-1.9994493,0,1.0815827,1,0.5,0,,0,0.2874687,1,101.5,1,1.6,1,5.9,0,,0,0.80000305,1,1.6714206,0,-1.4416786,0,1.89575,1,48.4,0,3.1999989,1,1.6006213,1,1,0,-15.148688
2021-11-12,5477.638572228682,5564.88922547708,5462.742119235053,5534.032287133135,583431.0,0.009706853038245145,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2702876,0,-1.9750465,0,1.0735757,0,0.5,0,,0,0.28174472,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.6581588,0,-1.4288044,0,1.8766563,0,48.4,0,3.1999989,0,1.6062512,0,0,0,-15.141209
2021-11-15,5466.998248661804,5569.145354903831,5432.949213247794,5468.062281018491,667879.0,-0.011920784464526268,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2601745,0,-1.9512868,0,1.0656507,0,0.5,0,,0,0.2759924,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.6446881,0,-1.4162666,0,1.858017,0,48.4,0,3.1999989,0,1.6119249,0,0,0,-15.133945
2021-11-16,5490.406960508935,5507.431478215939,5439.333407387922,5458.485989808302,430246.0,-0.0017513134851137035,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.250188,0,-1.9281402,0,1.0578064,0,0.5,0,,0,0.27021047,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.6314992,0,-1.4039153,0,1.839815,0,48.4,0,3.1999989,0,1.6176432,0,0,0,-15.126943
2021-11-17,5492.535025222312,5548.928740126765,5436.141310317858,5482.958734012121,571511.0,0.0044834307992200895,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.240325,0,-1.9055784,0,1.0500412,0,0.5,0,,0,0.26439768,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.6185849,0,-1.391745,0,1.8220345,0,48.4,0,3.1999989,0,1.6234066,0,0,0,-15.120184
2021-11-18,5503.175348789189,5510.623575286004,5419.116792610854,5453.165828024861,412359.0,-0.00543372792548058,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2305827,0,-1.8835751,0,1.0423541,0,0.5,0,,0,0.2585527,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.6059388,0,-1.3797505,0,1.8046601,0,48.4,0,3.1999989,0,1.629216,0,0,0,-15.113654
2021-11-19,5471.254378088555,5472.318410445242,5387.195821910221,5412.732598470729,488803.0,-0.007414634146340915,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2209584,0,-1.8621055,0,1.034744,0,0.5,0,,0,0.25267413,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5935549,0,-1.3679267,0,1.7876775,0,48.4,0,3.1999989,0,1.6350716,0,0,0,-15.107342
2021-11-22,5387.195821910221,5454.229860381552,5361.659045349714,5391.451951336971,533144.0,-0.003931590328288048,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2114491,0,-1.8411462,0,1.0272096,0,0.5,0,,0,0.24676052,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5814273,0,-1.356269,0,1.7710735,0,48.4,0,3.1999989,0,1.6409744,0,0,0,-15.1012335
2021-11-23,5380.811627770096,5419.116792610854,5226.526936050366,5235.039194903869,628415.0,-0.029011249259916827,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.2020527,0,-1.8206757,0,1.01975,0,0.5,0,,0,0.24081041,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5695509,0,-1.3447725,0,1.754835,0,48.4,0,3.1999989,0,1.646925,0,0,0,-15.095317
2021-11-24,5197.798062419797,5197.798062419797,5125.443862165027,5174.389350572665,528912.0,-0.011585365853658769,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.1927663,0,-1.8006731,0,1.0123379,0,0.5,0,,0,0.23441923,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5579206,0,-1.3334328,0,1.7389501,0,48.4,0,3.1999989,0,1.631374,0,0,0,-15.089583
2021-11-25,5129.699991591778,5199.926127133171,5129.699991591778,5186.09370649623,383369.0,0.0022619782027555324,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.1835877,0,-1.7811192,0,1.0049981,0,0.5,0,,0,0.22797541,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5465317,0,-1.3222457,0,1.7234074,0,48.4,0,3.1999989,0,1.616107,0,0,0,-15.084022
2021-11-26,5176.517415286041,5187.157738852918,5154.172735795598,5185.029674139543,205617.0,-0.00020517029134159426,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.1745145,0,-1.7619957,0,0.9977299,0,0.5,0,,0,0.22147653,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5353801,0,-1.311207,0,1.7081963,0,48.4,0,3.1999989,0,1.6011142,0,0,0,-15.078624
2021-11-29,5181.837577069479,5182.901609426169,5048.833532483506,5135.020153375218,388400.0,-0.009644982556946347,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.1655446,0,-1.7432852,0,0.9905323,0,0.5,0,,0,0.21492004,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5244617,0,-1.3003128,0,1.6933064,0,48.4,0,3.1999989,0,1.5863866,0,0,0,-15.073381
2021-11-30,5106.750042987336,5115.130350750187,4989.425734307422,5019.804349947758,559825.0,-0.02243726411701208,13.5,0,72.1,0,0.3999977,0,-0.5,0,12.7,0,25.8,0,1.1565479,0,-1.7249715,0,0.9834045,0,0.5,0,,0,0.2083033,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,1.5137731,0,-1.2895591,0,1.6787283,0,48.4,0,3.1999989,0,1.5719154,0,0,0,-15.068287
2021-12-01,5017.709273007044,5098.369735224485,4948.571733963524,5017.709273007044,876775.0,-0.00041736227045097163,13.5,0,52.9,1,1.9000015,1,0.6000023,1,12.7,0,25.8,0,1.1476496,0,-1.3429976,1,0.97634596,0,0.5,0,,0,0.2016235,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,-3.1583667,1,-0.26322228,1,1.6644529,0,52.0,1,3.1999989,0,1.5576922,0,1,1,-9.374871
2021-12-02,5012.471580655261,5020.851888418112,4896.194810445704,4933.906195378534,651566.0,-0.016701461377870652,13.5,0,52.9,0,1.9000015,0,0.6000023,0,12.7,0,25.8,0,1.1388475,0,-1.3314502,0,0.9693558,0,0.5,0,,0,0.19487767,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,-3.1097271,0,-0.25845012,0,1.6504714,0,52.0,0,3.1999989,0,1.543709,0,0,0,-9.374074
2021-12-03,4943.334041611741,4971.617580311363,4909.812810560336,4936.001272319247,550585.0,0.000424628450106157,13.5,0,52.9,0,1.9000015,0,0.6000023,0,12.7,0,25.8,0,1.1301396,0,-1.3200572,0,0.96243364,0,0.5,0,,0,0.1880627,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,-3.0630429,0,-0.25366527,0,1.636776,0,52.0,0,3.1999989,0,1.5299584,0,0,0,-9.373273
2021-12-06,4944.381580082098,4999.901119010985,4883.624348801426,4962.189734078156,787919.0,0.005305602716468627,13.5,0,52.9,0,1.9000015,0,0.6000023,0,12.7,0,25.8,0,1.121524,0,-1.3088139,0,0.95557886,0,0.5,0,,0,0.1811753,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,-3.0181837,0,-0.24886723,0,1.6233587,0,52.0,0,3.1999989,0,1.5164328,0,0,0,-9.37247
2021-12-07,4948.571733963524,4972.665118781719,4910.860349030693,4961.1421956077975,493549.0,-0.00021110407430913192,13.5,0,52.9,0,1.9000015,0,0.6000023,0,12.7,0,25.8,0,1.1129986,0,-1.2977165,0,0.94879097,0,0.5,0,,0,0.17421202,0,101.5,0,1.6,0,5.9,0,,0,0.80000305,0,-2.9750304,0,-0.24405546,0,1.6102126,0,52.0,0,3.1999989,0,1.5031253,0,0,0,-9.371664
