date,open,high,low,close,volume,returns,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_level,fac_居民交通工具消费价格指数CPI_上年=100_当月_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_汽车制造业_全国_当期同比增长率_月_level,fac_PPI_汽车制造业_全国_当期同比增长率_月_level_release,fac_制造业采购经理指数PMI_新出口订单_diff,fac_制造业采购经理指数PMI_新出口订单_diff_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_制造业采购经理指数PMI_进口_diff,fac_制造业采购经理指数PMI_进口_diff_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff_release,any_effective_release
2016-05-09,40797.885749570916,41262.00848653852,39061.16841124056,39285.743929128104,86112.0,-0.036710719530102964,-5.5,0,-2.8,0,-0.7,0,-4.2838,0,-0.79999924,0,97.6,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,0.29999995,0,0
2016-05-10,39255.8005267431,39899.58367802075,39016.25330766305,39734.8949649032,56258.0,0.01143292682926833,-5.5,0,-2.8,0,-0.7,0,-4.2838,0,-0.79999924,0,97.6,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,0.29999995,0,0
2016-05-11,39734.8949649032,40139.13089710077,39195.913721973084,39540.26284940066,49506.0,-0.0048982667671439994,-5.1,1,-2.9,1,-0.6,1,-3.8508,1,-0.79999924,0,97.7,1,,0,-1.2,1,-0.10000229,0,2.2999992,0,-0.5999985,0,,1,,1,51.0,0,,0,-0.10000014,1,1
2016-05-12,39675.008160133184,39884.61197682823,38926.42310050804,39285.743929128104,57138.0,-0.006436955698599034,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-13,39270.7722279356,39360.60243509062,37219.64916456269,37444.22468245022,81464.0,-0.04687500000000011,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-16,37279.53596933268,37878.40401703281,36995.07364667513,37474.16808483523,38980.0,0.0007996801279490651,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-17,37489.13978602773,38132.92293730537,37489.13978602773,38043.09273015035,45010.0,0.015181781861765886,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-18,37953.26252299533,38237.72484565289,36920.21514071263,37084.903853830154,67498.0,-0.025186934277843243,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-19,37010.04534786763,37309.4793717177,36186.60178227996,36291.403690627485,60656.0,-0.02139685102947131,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-20,36171.63008108745,36740.55472640259,36006.941367969936,36426.14900136001,49430.0,0.003712871287128605,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-23,36501.00750732252,36695.63962282507,34255.25232844706,34779.261870184666,78852.0,-0.04521167283189498,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-24,34749.31846779967,35153.55439999725,34494.799547527124,35033.78079045722,54736.0,0.00731812311665947,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-25,35243.384607152264,35467.96012503981,34584.629754682144,34734.34676660716,63658.0,-0.008547008547008517,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-26,35033.78079045722,36081.79987393245,34854.120376147184,36051.856471547435,66500.0,0.03793103448275881,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-27,36096.77157512495,36456.092403745024,35228.41290595977,35991.96966677742,74490.0,-0.0016611295681063787,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-30,35976.99796558492,36246.48858704998,35408.07332026981,35991.96966677742,65200.0,0.0,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-05-31,36081.79987393245,36396.20559897502,35602.70543577234,35647.62053934985,58192.0,-0.0095673876871879,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-06-01,35482.93182623232,35647.62053934985,34824.17697376218,34973.89398568722,49944.0,-0.01889962200755979,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,-0.79999924,0,97.7,0,,0,-1.2,0,-0.10000229,0,2.2999992,0,-0.5999985,0,,0,,0,51.0,0,,0,-0.10000014,0,0
2016-06-02,34943.950583302205,35782.365850082395,34689.43166302966,35722.47904531236,48690.0,0.02140410958904071,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,0.19999695,1,97.7,0,,0,-1.2,0,-0.099998474,1,-2.2999992,1,0.099998474,1,,0,,0,50.7,1,,0,-0.10000014,0,1
2016-06-03,35662.59224054236,36201.57348347247,35512.875228617326,36081.79987393245,53900.0,0.01005867560771212,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.10000014,0,0
2016-06-06,36261.46028824248,36665.69622044006,35872.19605723741,36590.837714477544,58944.0,0.014107883817427114,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.10000014,0,0
2016-06-07,36590.837714477544,36725.58302521007,35812.30925246739,36036.884770354925,54880.0,-0.015139116202946057,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.10000014,0,0
2016-06-08,35962.02626439242,36021.91306916242,35228.41290595977,35572.76203338734,59000.0,-0.01287910261736569,-5.1,0,-2.9,0,-0.6,0,-3.8508,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.10000014,0,0
2016-06-13,35333.2148143073,36366.262196589996,35003.83738807223,36051.856471547435,53236.0,0.013468013468013407,-5.4,1,-3.1,1,-0.4,1,-4.1,1,0.19999695,0,97.7,1,,0,-1.2,1,-0.099998474,0,-2.2999992,0,0.099998474,0,,1,,1,50.7,0,,0,-0.19999981,1,1
2016-06-14,35917.11116081491,36530.95090970753,35423.045021462305,35423.045021462305,71686.0,-0.01744186046511631,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-15,35348.186515499794,35782.365850082395,35303.271411922295,35662.59224054236,60498.0,0.006762468300929969,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-16,35887.167758429896,36111.74327631745,35572.76203338734,35722.47904531236,67202.0,0.0016792611251044143,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-17,35662.59224054236,37114.84725621516,35318.2431131148,37069.93215263764,109706.0,0.03772003352891873,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-20,37204.67746337018,37474.16808483523,36860.32833594261,37264.564268140195,85034.0,0.005250403877221865,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-21,37294.5076705252,37504.11148722023,36605.809415670046,36860.32833594261,85464.0,-0.01084773001205297,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-22,36680.66792163257,37773.602108685285,36680.66792163257,37773.602108685285,79728.0,0.02477660438667706,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-23,37788.57380987779,37968.23422418783,37219.64916456269,37474.16808483523,78612.0,-0.007927070947284731,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-24,37728.68700510779,37818.5172122628,36680.66792163257,36950.15854309763,130518.0,-0.013983220135836971,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-27,36920.21514071263,38462.30036354044,36920.21514071263,38237.72484565289,112028.0,0.034846029173419835,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-28,38028.12102895785,38911.451399315534,37728.68700510779,38612.01737546547,120242.0,0.009788566953798039,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-29,38821.62119216051,39540.26284940066,38537.15886950295,38926.42310050804,170274.0,0.008142690965490695,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-06-30,38926.42310050804,40213.989403063286,38671.90418023548,40094.215793523275,177086.0,0.030000000000000027,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-07-01,40079.244092330766,40079.244092330766,39061.16841124056,39450.43264224564,179816.0,-0.016056758775205404,-5.4,0,-3.1,0,-0.4,0,-4.1,0,0.19999695,0,97.7,0,,0,-1.2,0,-0.099998474,0,-2.2999992,0,0.099998474,0,,0,,0,50.7,0,,0,-0.19999981,0,0
2016-07-04,39585.17795297817,41860.87653423862,39435.460941053134,41516.52740681107,234070.0,0.052371916508538785,-5.4,0,-3.1,0,-0.4,0,-4.1,0,-0.5999985,1,97.7,0,,0,-1.2,0,-0.40000153,1,-4.0,1,-0.5,1,,0,,0,50.5,1,,0,-0.19999981,0,1
2016-07-05,41591.38591277359,41815.961430661126,39734.8949649032,40483.480024528355,229298.0,-0.02488279841327079,-5.4,0,-3.1,0,-0.4,0,-4.1,0,-0.5999985,0,97.7,0,,0,-1.2,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.19999981,0,0
2016-07-06,40378.67811618081,41007.48956626596,38162.86633969037,38162.86633969037,253354.0,-0.057322485207100704,-5.4,0,-3.1,0,-0.4,0,-4.1,0,-0.5999985,0,97.7,0,,0,-1.2,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.19999981,0,0
2016-07-07,38028.12102895785,39165.97031958809,37728.68700510779,37818.5172122628,203646.0,-0.009023146331894938,-5.4,0,-3.1,0,-0.4,0,-4.1,0,-0.5999985,0,97.7,0,,0,-1.2,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.19999981,0,0
2016-07-08,37938.290821802824,38447.32866234792,36530.95090970753,37159.762359792665,222288.0,-0.017418844022169422,-5.4,0,-3.1,0,-0.4,0,-4.1,0,-0.5999985,0,97.7,0,,0,-1.2,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.19999981,0,0
2016-07-11,37429.25298125772,38267.66824803789,37069.93215263764,38073.03613253536,179310.0,0.02457695406929905,-5.4,1,-3.2,1,-0.2,1,-4.2,1,-0.5999985,0,98.0,1,,0,-1.3,1,-0.40000153,0,-4.0,0,-0.5,0,,1,,1,50.5,0,,0,-0.10000014,1,1
2016-07-12,38192.809742075384,38896.47969812302,37953.26252299533,38552.13057069546,231550.0,0.01258356272119543,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-13,38866.53629573802,40124.15919590828,38357.4984551929,38926.42310050804,324782.0,0.009708737864077666,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-14,39136.02691720306,39360.60243509062,37728.68700510779,39106.08351481808,318776.0,0.004615384615384688,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-15,39600.14965417067,40079.244092330766,38716.81928381298,39375.57413628314,356124.0,0.006891271056661763,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-18,39660.03645894069,39660.03645894069,38342.526754000406,38716.81928381298,238538.0,-0.016730038022814142,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-19,38537.15886950295,39375.57413628314,38207.781443267886,39255.8005267431,279328.0,0.013921113689095321,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-20,39225.85712435809,39944.49878159824,39001.28160647056,39210.885423165586,297768.0,-0.0011441647597255633,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-21,39165.97031958809,40049.300689945754,38836.592893353016,39809.75347086571,261346.0,0.015273004963726633,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-22,39749.866666095695,40049.300689945754,39106.08351481808,39150.998618395584,210520.0,-0.016547574276043364,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-25,39180.94202078058,39420.48923986064,37653.828499145275,37893.37571822532,292046.0,-0.03212237093690262,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-26,37803.54551107029,37953.26252299533,36995.07364667513,37444.22468245022,243260.0,-0.011853022520742829,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-27,37384.33787768022,38162.86633969037,37339.422774102706,37863.43231584031,228280.0,0.01119552179128358,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-28,37878.40401703281,38327.555052807904,37698.743602722774,37998.177626572855,265722.0,0.003558718861210286,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-07-29,38073.03613253536,38222.753144460374,36381.23389778252,36530.95090970753,325322.0,-0.038613081166273266,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-08-01,36695.63962282507,37893.37571822532,36545.92261090003,37728.68700510779,314142.0,0.03278688524590212,-5.4,0,-3.2,0,-0.2,0,-4.2,0,-0.5999985,0,98.0,0,,0,-1.3,0,-0.40000153,0,-4.0,0,-0.5,0,,0,,0,50.5,0,,0,-0.10000014,0,0
2016-08-02,37653.828499145275,38132.92293730537,37444.22468245022,37953.26252299533,393426.0,0.005952380952380709,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,1,98.0,0,,0,-1.3,0,-0.5999985,1,3.2999992,1,0.20000076,1,,0,,0,50.4,1,,0,-0.10000014,0,1
2016-08-03,38028.12102895785,38716.81928381298,37788.57380987779,37923.31912061032,568464.0,-0.0007889546351084187,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,0,98.0,0,,0,-1.3,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,-0.10000014,0,0
2016-08-04,38028.12102895785,38237.72484565289,36995.07364667513,37534.054889605235,608516.0,-0.010264508487959123,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,0,98.0,0,,0,-1.3,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,-0.10000014,0,0
2016-08-05,37459.19638364272,38327.555052807904,37354.394475295216,38028.12102895785,576574.0,0.013163143199043104,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,0,98.0,0,,0,-1.3,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,-0.10000014,0,0
2016-08-08,38013.14932776534,38956.36650289303,37833.488913455294,38357.4984551929,689138.0,0.008661417322834097,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,0,98.0,0,,0,-1.3,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,-0.10000014,0,0
2016-08-09,38447.32866234792,38791.677789775495,36830.38493355761,37773.602108685285,717286.0,-0.015222482435597096,-5.4,0,-3.2,0,-0.2,0,-4.2,0,0.29999924,0,98.0,0,,0,-1.3,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,-0.10000014,0,0
2016-08-10,37713.715303915276,38088.007833727876,37474.16808483523,37908.34741941782,547046.0,0.003567181926278362,-4.7,1,-3.0,1,0.0,1,-3.6,1,0.29999924,0,98.0,1,,0,-1.1,1,-0.5999985,0,3.2999992,0,0.20000076,0,,1,,1,50.4,0,,0,0.20000005,1,1
2016-08-11,38058.06443134287,38267.66824803789,37623.88509676026,37998.177626572855,545318.0,0.0023696682464460217,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-12,37968.23422418783,39150.998618395584,37968.23422418783,39031.22500885555,753024.0,0.02718676122931396,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-15,38881.50799693051,39495.34774582315,38462.30036354044,39345.630733898135,692068.0,0.008055235903337676,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-16,39330.65903270562,39645.06475774818,38926.42310050804,39225.85712435809,661448.0,-0.0030441400304419552,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-17,39225.85712435809,39734.8949649032,39061.16841124056,39121.05521601057,629406.0,-0.0026717557251907387,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-18,39195.913721973084,39270.7722279356,38477.272064732926,38851.5645945455,584956.0,-0.006888633754305706,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-19,38956.36650289303,39495.34774582315,38851.5645945455,39180.94202078058,608632.0,0.00847784200385382,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-22,39121.05521601057,39195.913721973084,37788.57380987779,37818.5172122628,640404.0,-0.03477264042797101,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-23,37728.68700510779,38117.95123611287,37504.11148722023,37519.08318841273,420084.0,-0.007917656373713555,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-24,37534.054889605235,38043.09273015035,37504.11148722023,37773.602108685285,384478.0,0.006783719074221928,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-25,37848.4606146478,37938.290821802824,36501.00750732252,36875.30003713511,618014.0,-0.02378121284185475,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-26,36920.21514071263,37069.93215263764,36665.69622044006,36830.38493355761,391206.0,-0.0012180267965892222,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-29,36965.130244290114,37174.734060985174,36261.46028824248,36995.07364667513,486948.0,0.004471544715446862,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-30,36965.130244290114,37414.28128006522,36650.72451924757,36710.6113240176,494962.0,-0.007689194658032528,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-08-31,36740.55472640259,36875.30003713511,35962.02626439242,36096.77157512495,562984.0,-0.016721044045677647,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-09-01,35991.96966677742,37129.81895740766,35991.96966677742,37054.96045144513,533510.0,0.026545002073827817,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,0,98.0,0,,0,-1.1,0,-0.5999985,0,3.2999992,0,0.20000076,0,,0,,0,50.4,0,,0,0.20000005,0,0
2016-09-02,37054.96045144513,37519.08318841273,36935.18684190512,37099.87555502264,477010.0,0.001212121212121442,-4.7,0,-3.0,0,0.0,0,-3.6,0,0.29999924,1,98.0,0,,0,-1.1,0,0.70000076,1,2.6000023,1,0.20000076,1,,0,,0,51.3,1,,0,0.20000005,0,1
