date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,any_effective_release
2025-03-10,7627.30252529328,7747.552790331687,7552.86188503141,7636.846197121725,620006.0,0.002756892230576513,42009.0,0,2.1499934,0,70546.0,0,-0.70000076,0,49.5,0,-1.5494787,1,51.1,0,-2.2,1,50.8,0,0.8793659,0,0.4475298,1,1.6338868,0,0
2025-03-11,7621.576322196213,7627.30252529328,7474.60377603816,7495.599854060738,489098.0,-0.018495376155961085,42009.0,0,2.1438162,0,70546.0,0,-0.70000076,0,49.5,0,-1.5351323,0,51.1,0,-2.2,0,50.8,0,0.8723378,0,0.44169334,0,1.6176784,0,0
2025-03-12,7495.599854060738,7531.86580700883,7463.151369844025,7497.508588426427,363645.0,0.0002546473134708016,42009.0,0,2.1376822,0,70546.0,0,-0.70000076,0,49.5,0,-1.5210303,0,51.1,0,-2.2,0,50.8,0,0.8653516,0,0.4358436,0,1.6017725,0,0
2025-03-13,7495.599854060738,7633.028728390347,7480.3299791352265,7623.485056561902,478821.0,0.016802443991853266,42009.0,0,2.1315908,0,70546.0,0,-0.70000076,0,49.5,0,-1.5071646,0,51.1,0,-2.2,0,50.8,0,0.8584063,0,0.42997953,0,1.5861586,0,0
2025-03-14,7633.028728390347,7715.104306114974,7610.123916002079,7699.834431189462,506106.0,0.01001502253380071,42009.0,0,2.1255414,0,70546.0,0,-0.70000076,0,49.5,0,-1.4935279,0,51.1,0,-2.2,0,50.8,0,0.8515008,0,0.42410007,0,1.5708265,0,0
2025-03-17,7707.469368652219,7762.822665257199,7673.112150069816,7694.108228092395,438675.0,-0.0007436787307882886,-48215.0,1,-0.27947,1,22331.0,1,-0.70000076,0,49.5,0,-1.480113,0,51.1,0,-2.2,0,50.8,0,0.8446341,0,0.41820407,0,1.5557665,0,1
2025-03-18,7692.199493726706,7736.100384137553,7667.385946972749,7722.73924357773,354167.0,0.0037211610022327424,-48215.0,0,-0.27284274,0,22331.0,0,-0.70000076,0,49.5,0,-1.4669131,0,51.1,0,-2.2,0,50.8,0,0.8378054,0,0.41229033,0,1.5409694,0,0
2025-03-19,7738.009118503241,7766.640133988577,7669.294681338439,7675.020884435505,408560.0,-0.006178942165101398,-48215.0,0,-0.26615685,0,22331.0,0,-0.70000076,0,49.5,0,-1.4539217,0,51.1,0,-2.2,0,50.8,0,0.8310135,0,0.4063577,0,1.526718,0,0
2025-03-20,7701.743165555152,7717.013040480663,7617.758853464833,7676.929618801194,430489.0,0.00024869435463825695,-48215.0,0,-0.2594093,0,22331.0,0,-0.70000076,0,49.5,0,-1.4411324,0,51.1,0,-2.2,0,50.8,0,0.8242576,0,0.40040493,0,1.512707,0,0
2025-03-21,7655.933540778615,7703.651899920841,7625.39379092759,7655.933540778615,341922.0,-0.0027349577324714547,-48215.0,0,-0.25259694,0,22331.0,0,-0.70000076,0,49.5,0,-1.4285393,0,51.1,0,-2.2,0,50.8,0,0.8175367,0,0.39443076,0,1.4989288,0,0
2025-03-24,7636.846197121725,7642.572400218791,7541.409478837274,7577.675431785366,368929.0,-0.010221889803041617,-48215.0,0,-0.24571636,0,22331.0,0,-0.70000076,0,49.5,0,-1.4161366,0,51.1,0,-2.2,0,50.8,0,0.8108499,0,0.3884338,0,1.4853759,0,0
2025-03-25,7566.223025591231,7598.671509807946,7499.417322792116,7512.778463351939,388711.0,-0.008564231738035333,-48215.0,0,-0.238764,0,22331.0,0,-0.70000076,0,49.5,0,-1.4039187,0,51.1,0,-2.2,0,50.8,0,0.8041963,0,0.3824128,0,1.4720414,0,0
2025-03-26,7518.5046664490055,7543.318213202964,7495.599854060738,7522.322135180386,294687.0,0.0012703252032524315,-48215.0,0,-0.23173608,0,22331.0,0,-0.70000076,0,49.5,0,-1.3915393,0,51.1,0,-2.2,0,50.8,0,0.797575,0,0.37717518,0,1.4589186,0,0
2025-03-27,7547.135681934339,7562.405556859853,7508.96099462056,7556.679353762786,259191.0,0.0045673686881499975,-48215.0,0,-0.22462854,0,22331.0,0,-0.70000076,0,49.5,0,-1.3793384,0,51.1,0,-2.2,0,50.8,0,0.79098505,0,0.37192824,0,1.4460009,0,0
2025-03-28,7625.39379092759,7669.294681338439,7589.1278379795,7621.576322196213,399399.0,0.008588027279616162,-48215.0,0,-0.21743712,0,22331.0,0,-0.70000076,0,49.5,0,-1.3673106,0,51.1,0,-2.2,0,50.8,0,0.7844257,0,0.36667135,0,1.4332825,0,0
2025-03-31,7619.667587830523,7642.572400218791,7566.223025591231,7627.30252529328,322205.0,0.0007513148009015147,-48215.0,0,-0.21015723,0,22331.0,0,-0.70000076,0,49.5,0,-1.3554511,0,51.1,0,-2.2,0,50.8,0,0.7778959,0,0.36140376,0,1.420757,0,0
2025-04-01,7623.485056561902,7623.485056561902,7529.957072643139,7535.683275740206,335583.0,-0.012012012012012185,-48215.0,0,-0.20278399,0,22331.0,0,0.20000076,1,47.5,1,-1.343755,0,51.8,1,-2.2,0,49.8,1,1.3922136,1,0.35612488,0,-0.16584846,1,0
2025-04-02,7550.9531506657195,7697.925696823772,7543.318213202964,7621.576322196213,427124.0,0.011398176291793627,-48215.0,0,-0.20452105,0,22331.0,0,0.20000076,0,47.5,0,-1.3322176,0,51.8,0,-2.2,0,49.8,0,1.3804104,0,0.35083395,0,-0.16966659,0,0
2025-04-03,7617.758853464833,7665.477212607059,7512.778463351939,7541.409478837274,437165.0,-0.010518407212622205,-48215.0,0,-0.20626098,0,22331.0,0,0.20000076,0,47.5,0,-1.3208344,0,51.8,0,-2.2,0,49.8,0,1.3687764,0,0.3455303,0,-0.17350371,0,0
2025-04-07,7444.064026187135,7444.064026187135,7287.547808200635,7300.90894876046,350062.0,-0.03189066059225498,-48215.0,0,-0.20800383,0,22331.0,0,0.20000076,0,47.5,0,-1.3096012,0,51.8,0,-2.2,0,49.8,0,1.3573071,0,0.3402132,0,-0.17736015,0,0
2025-04-08,7308.543886223216,7358.170979731129,7283.730339469257,7304.726417491837,204284.0,0.0005228758169935066,-48215.0,0,-0.20974964,0,22331.0,0,0.20000076,0,47.5,0,-1.2985139,0,51.8,0,-2.2,0,49.8,0,1.3459978,0,0.3348819,0,-0.18123622,0,0
2025-04-09,7299.00021439477,7335.266167342862,7205.47223047601,7262.73426144668,179849.0,-0.005748628168277925,-48215.0,0,-0.2114984,0,22331.0,0,0.20000076,0,47.5,0,-1.2875683,0,51.8,0,-2.2,0,49.8,0,1.3348444,0,0.32953566,0,-0.18513232,0,0
2025-04-10,7243.64691778979,7375.349589022331,7232.194511595655,7323.813761148727,119297.0,0.008409986859395424,-48215.0,0,-0.21325015,0,22331.0,0,0.20000076,0,47.5,0,-1.2767608,0,51.8,0,-2.2,0,49.8,0,1.3238425,0,0.3241737,0,-0.18904875,0,0
2025-04-11,7297.091480029081,7379.16705775371,7295.182745663391,7360.079714096818,80409.0,0.004951785248892282,-48215.0,0,-0.21500489,0,22331.0,0,0.20000076,0,47.5,0,-1.5306226,1,51.8,0,-2.5,1,49.8,0,1.3129885,0,0.762604,1,-0.1929859,0,0
2025-04-14,7405.889338873353,7405.889338873353,7363.897182828197,7381.075792119398,65830.0,0.0028526970954358966,36630.0,1,1.7824247,1,58961.0,1,0.20000076,0,47.5,0,-1.5163913,0,51.8,0,-2.5,0,49.8,0,1.3022783,0,0.75611633,0,-0.19694415,0,1
2025-04-15,7369.623385925264,7386.801995216464,7339.08363607424,7354.353510999752,57797.0,-0.003620377553659182,36630.0,0,1.7631929,0,58961.0,0,0.20000076,0,47.5,0,-1.5023974,0,51.8,0,-2.5,0,49.8,0,1.2917084,0,0.7496541,0,-0.20092383,0,0
2025-04-16,7342.901104805618,7405.889338873353,7318.0875580516595,7323.813761148727,68164.0,-0.004152608357124388,36630.0,0,1.7443777,0,58961.0,0,0.20000076,0,47.5,0,-1.4886333,0,51.8,0,-2.5,0,49.8,0,1.281275,0,0.7432165,0,-0.20492536,0,0
2025-04-17,7342.901104805618,7423.067948164556,7340.992370439929,7413.524276336111,70058.0,0.01224915298410223,36630.0,0,1.7259628,0,58961.0,0,0.20000076,0,47.5,0,-1.4750916,0,51.8,0,-2.5,0,49.8,0,1.2954794,0,0.7368026,0,-0.19740751,0,0
2025-04-18,7382.9845264850865,7447.881494918514,7358.170979731129,7373.440854656641,52901.0,-0.0054067971163750395,36630.0,0,1.7079324,0,58961.0,0,0.20000076,0,47.5,0,-1.4617655,0,51.8,0,-2.5,0,49.8,0,1.3100108,0,0.7304116,0,-0.1897829,0,0
2025-04-21,7350.5360422683725,7459.333901112647,7350.5360422683725,7434.5203543586895,62927.0,0.008283717318146477,36630.0,0,1.6902715,0,58961.0,0,0.20000076,0,47.5,0,-1.4486482,0,51.8,0,-2.5,0,49.8,0,1.3248829,0,0.7240426,0,-0.18204528,0,0
2025-04-22,7419.250479433179,7508.96099462056,7400.163135776288,7493.69111969505,53260.0,0.007958921694480203,36630.0,0,1.6729664,0,58961.0,0,0.20000076,0,47.5,0,-1.4357336,0,51.8,0,-2.5,0,49.8,0,1.3401104,0,0.7176948,0,-0.17418791,0,0
2025-04-23,7480.3299791352265,7531.86580700883,7455.51643238127,7529.957072643139,35792.0,0.0048395313295974685,36630.0,0,1.6560036,0,58961.0,0,0.20000076,0,47.5,0,-1.4230151,0,51.8,0,-2.5,0,49.8,0,1.3557092,0,0.71136737,0,-0.16620354,0,0
2025-04-24,7528.04833827745,7558.588088128475,7497.508588426427,7531.86580700883,33854.0,0.0002534854245883622,36630.0,0,1.6393706,0,58961.0,0,0.20000076,0,47.5,0,-1.4104872,0,51.8,0,-2.5,0,49.8,0,1.3716958,0,0.70505947,0,-0.15808433,0,0
2025-04-25,7539.500744471584,7673.112150069816,7529.957072643139,7629.211259658969,33585.0,0.012924480486568468,36630.0,0,1.6230552,0,58961.0,0,0.20000076,0,47.5,0,-1.3981441,0,51.8,0,-2.5,0,49.8,0,1.3880877,0,0.6987702,0,-0.14982176,0,0
2025-04-28,7608.215181636389,7613.941384733455,7491.782385329359,7507.052260254871,14640.0,-0.016012009006755257,36630.0,0,1.6070462,0,58961.0,0,0.20000076,0,47.5,0,-1.3865083,0,51.8,0,-2.5,0,49.8,0,1.404904,0,0.693043,0,-0.1414066,0,0
2025-04-29,7579.584166151055,7579.584166151055,7499.417322792116,7501.326057157805,8040.0,-0.0007627765064834868,36630.0,0,1.6001574,0,58961.0,0,0.20000076,0,47.5,0,-1.3750424,0,51.8,0,-2.5,0,49.8,0,1.4221647,0,0.68735284,0,-0.1328288,0,0
2025-04-30,7568.827790067572,7629.284801531652,7557.126433010008,7625.384349179131,6940.0,0.01653818152631148,36630.0,0,1.5933299,0,58961.0,0,0.20000076,0,47.5,0,-1.363742,0,51.8,0,-2.5,0,49.8,0,1.4398911,0,0.68170035,0,-0.124077395,0,0
2025-05-06,7605.882087416525,7605.882087416525,7523.972588013577,7568.827790067572,14168.0,-0.007416879795396514,36630.0,0,1.5865628,0,58961.0,0,-0.20000076,1,43.4,1,-1.3526028,0,49.210613,1,-2.5,0,47.0,1,-1.0517932,1,0.6760863,0,-3.7328002,1,0
2025-05-07,7547.375302128705,7637.085706236696,7547.375302128705,7609.782539769045,13819.0,0.005410976552434832,36630.0,0,1.579855,0,58961.0,0,-0.20000076,0,43.4,0,-1.3416207,0,49.210613,0,-2.5,0,47.0,0,-1.0495915,0,0.6705118,0,-3.6528447,0,0
2025-05-08,7578.578920948876,7607.832313592787,7545.425075952445,7594.18073035896,9082.0,-0.002050230650948115,36630.0,0,1.5732056,0,58961.0,0,-0.20000076,0,43.4,0,-1.3307916,0,49.210613,0,-2.5,0,47.0,0,-1.047728,0,0.6649777,0,-3.578067,0,0
2025-05-09,7611.732765945308,7678.040455938167,7598.081182711481,7611.732765945308,9205.0,0.002311248073960215,36630.0,0,1.5666137,0,58961.0,0,-0.20000076,0,43.4,0,-1.3201118,0,49.210613,0,-2.5,0,47.0,0,-1.0462284,0,0.6594855,0,-3.5079663,0,0
2025-05-12,7631.235027707913,7642.936384765477,7564.92733771505,7619.533670650349,11739.0,0.001024852677427468,36630.0,0,1.5600784,0,58961.0,0,-0.20000076,0,43.4,0,-1.1811321,1,49.210613,0,-2.7,1,47.0,0,-1.045122,0,0.751257,1,-3.4421084,0,0
2025-05-13,7648.7870632942595,7668.289325056865,7564.92733771505,7588.3300518301785,8404.0,-0.00409521371896604,36630.0,0,1.5535988,0,58961.0,0,-0.20000076,0,43.4,0,-1.1720008,0,49.210613,0,-2.7,0,47.0,0,-1.0444422,0,0.7462037,0,-3.380117,0,0
2025-05-14,7613.6829921215685,7709.244074758339,7605.882087416525,7709.244074758339,6436.0,0.015934207144692847,36630.0,0,1.5471741,0,58961.0,0,-0.20000076,0,43.4,0,-1.1629717,0,49.210613,0,-2.7,0,47.0,0,-1.0442268,0,0.74123335,0,-3.3216627,0,0
2025-05-15,7699.492943877035,7705.343622405819,7588.3300518301785,7598.081182711481,6891.0,-0.014419428282317348,-47362.0,1,-0.8543282,1,11599.0,1,-0.20000076,0,43.4,0,-1.1540427,0,49.210613,0,-2.7,0,47.0,0,-1.0445192,0,0.7363499,0,-3.2664564,0,1
2025-05-16,7584.429599477658,7594.18073035896,7510.321004779753,7551.275754481227,7821.0,-0.006160164271047153,-47362.0,0,-0.84744096,0,11599.0,0,-0.20000076,0,43.4,0,-1.1452116,0,49.210613,0,-2.7,0,47.0,0,-1.0453691,0,0.7315581,0,-3.2142437,0,0
2025-05-19,7539.574397423662,7613.6829921215685,7537.624171247402,7584.429599477658,7178.0,0.004390495867768518,-47362.0,0,-0.8405919,0,11599.0,0,-0.20000076,0,43.4,0,-1.1364763,0,49.210613,0,-2.7,0,47.0,0,-1.0468345,0,0.72686315,0,-3.1647995,0,0
2025-05-20,7584.429599477658,7644.886610941737,7559.076659186269,7631.235027707913,7953.0,0.006171252249935755,-47362.0,0,-0.83378017,0,11599.0,0,-0.20000076,0,43.4,0,-1.1278349,0,49.210613,0,-2.7,0,47.0,0,-1.0385628,0,0.72227097,0,-3.0912712,0,0
2025-05-21,7633.185253884173,7646.8368371179995,7601.981635064004,7621.48389682661,5695.0,-0.0012777919754662914,-47362.0,0,-0.82700473,0,11599.0,0,-0.20000076,0,43.4,0,-1.1192856,0,49.210613,0,-2.7,0,47.0,0,-1.0303618,0,0.7177882,0,-3.0220647,0,0
2025-05-22,7627.334575355391,7627.334575355391,7539.574397423662,7580.529147125135,8035.0,-0.0053735926305017445,-47362.0,0,-0.8202647,0,11599.0,0,-0.20000076,0,43.4,0,-1.1108263,0,49.210613,0,-2.7,0,47.0,0,-1.0222301,0,0.7134223,0,-2.9567614,0,0
2025-05-23,7592.230504182699,7644.886610941737,7582.479373301397,7596.130956535221,4325.0,0.0020581425263701547,-47362.0,0,-0.8135591,0,11599.0,0,-0.20000076,0,43.4,0,-1.1024555,0,49.210613,0,-2.7,0,47.0,0,-1.0141659,0,0.7091817,0,-2.894997,0,0
2025-05-26,7568.827790067572,7601.981635064004,7525.922814189839,7549.325528304966,11705.0,-0.006161745827984566,-47362.0,0,-0.80688703,0,11599.0,0,-0.20000076,0,43.4,0,-1.0941713,0,49.210613,0,-2.7,0,47.0,0,-1.0061678,0,0.70507616,0,-2.8364532,0,0
2025-05-27,7559.076659186269,7586.379825653918,7539.574397423662,7586.379825653918,6509.0,0.004908292430896299,-47362.0,0,-0.8116535,0,11599.0,0,-0.20000076,0,43.4,0,-1.0859722,0,49.210613,0,-2.7,0,47.0,0,-0.99823403,0,0.6990092,0,-2.7808506,0,0
2025-05-28,7611.732765945308,7611.732765945308,7549.325528304966,7551.275754481227,3450.0,-0.004627249357326391,-47362.0,0,-0.8164585,0,11599.0,0,-0.20000076,0,43.4,0,-1.0778567,0,49.210613,0,-2.7,0,47.0,0,-0.99036324,0,0.6929665,0,-2.7279432,0,0
2025-05-29,7551.275754481227,7592.230504182699,7510.321004779753,7561.02688536253,6872.0,0.0012913223140496033,-47362.0,0,-0.8213027,0,11599.0,0,-0.20000076,0,43.4,0,-1.069823,0,49.210613,0,-2.7,0,47.0,0,-0.9825539,0,0.6869478,0,-2.677512,0,0
2025-05-30,7541.524623599925,7551.275754481227,7481.067612135842,7514.221457132275,7886.0,-0.006190353366004597,-47362.0,0,-0.8261868,0,11599.0,0,-0.20000076,0,43.4,0,-1.06187,0,49.210613,0,-2.7,0,47.0,0,-0.97480464,0,0.6809527,0,-2.6293623,0,0
2025-06-03,7494.719195369668,7572.728242420093,7486.918290664625,7557.126433010008,6028.0,0.00570983649104595,-47362.0,0,-0.8311113,0,11599.0,0,0.40000153,1,47.1,1,-1.053996,0,49.8,1,-2.7,0,46.9,1,-0.3144614,1,0.6749808,0,-0.061132897,1,0
2025-06-04,7562.977111538788,7578.578920948876,7533.723718894881,7561.02688536253,4366.0,0.0005161290322581724,-47362.0,0,-0.836077,0,11599.0,0,0.40000153,0,47.1,0,-1.0461998,0,49.8,0,-2.7,0,46.9,0,-0.30945027,0,0.6690318,0,-0.058425613,0,0
2025-06-05,7564.92733771505,7570.778016243832,7523.972588013577,7557.126433010008,4147.0,-0.0005158627805004201,-47362.0,0,-0.84108454,0,11599.0,0,0.40000153,0,47.1,0,-1.0384803,0,49.8,0,-2.7,0,46.9,0,-0.30442703,0,0.6631055,0,-0.05571448,0,0
2025-06-06,7564.92733771505,7640.986158589216,7549.325528304966,7635.135480060434,10731.0,0.010322580645161228,-47362.0,0,-0.8461347,0,11599.0,0,0.40000153,0,47.1,0,-1.0308359,0,49.8,0,-2.7,0,46.9,0,-0.29939112,0,0.6572016,0,-0.052999426,0,0
2025-06-09,7617.5834444740885,7693.642265348253,7617.5834444740885,7683.89113446695,7927.0,0.0063856960408683605,-47362.0,0,-0.8512282,0,11599.0,0,0.40000153,0,47.1,0,-1.0232657,0,49.8,0,-2.7,0,46.9,0,-0.29434195,0,0.65132,0,-0.050280374,0,0
2025-06-10,7685.841360643211,7722.895657992164,7660.488420351823,7676.090229761907,9075.0,-0.0010152284263960087,-47362.0,0,-0.8563657,0,11599.0,0,0.40000153,0,47.1,0,-1.0157686,1,49.8,0,-3.3,1,46.9,0,-0.28927886,0,0.9924889,1,-0.047557246,0,0
2025-06-11,7685.841360643211,7697.542717700775,7615.633218297828,7629.284801531652,11464.0,-0.0060975609756096505,-47362.0,0,-0.86154807,0,11599.0,0,0.40000153,0,47.1,0,-1.0083436,0,49.8,0,-3.3,0,46.9,0,-0.28420123,0,0.9867643,0,-0.044829965,0,0
2025-06-12,7646.8368371179995,7656.5879679993,7615.633218297828,7627.334575355391,6135.0,-0.0002556237218813706,-47362.0,0,-0.866776,0,11599.0,0,0.40000153,0,47.1,0,-1.0009894,0,49.8,0,-3.3,0,46.9,0,-0.27910843,0,0.9811525,0,-0.04209845,0,0
2025-06-13,7646.8368371179995,7748.2485982835515,7640.986158589216,7713.1445271108605,11788.0,0.0112503196113527,-47362.0,0,-0.8720504,0,11599.0,0,0.40000153,0,47.1,0,-0.9937054,0,49.8,0,-3.3,0,46.9,0,-0.27399978,0,0.9756561,0,-0.039362628,0,0
2025-06-16,7732.646788873467,7892.565335326839,7705.343622405819,7861.361716506669,16151.0,0.01921618204804032,11301.0,1,-0.27745265,1,22900.0,1,0.40000153,0,47.1,0,-0.98649055,0,49.8,0,-3.3,0,46.9,0,-0.26887462,0,0.9702784,0,-0.036622413,0,1
2025-06-17,7880.863978269276,7900.366240031882,7839.909228567803,7871.112847387973,8488.0,0.0012403870007442475,11301.0,0,-0.28374097,0,22900.0,0,0.40000153,0,47.1,0,-0.97934407,0,49.8,0,-3.3,0,46.9,0,-0.2637322,0,0.96502274,0,-0.03387773,0,0
2025-06-18,7892.565335326839,7988.12641796361,7880.863978269276,7980.325513258568,17354.0,0.013875123885034535,11301.0,0,-0.29010084,0,22900.0,0,0.40000153,0,47.1,0,-0.97226524,0,49.8,0,-3.3,0,46.9,0,-0.2647314,0,0.95989317,0,-0.034714807,0,0
2025-06-19,7970.574382377264,8075.886595895341,7970.574382377264,8066.1354650140365,8546.0,0.010752688172043001,11301.0,0,-0.2965343,0,22900.0,0,0.40000153,0,47.1,0,-0.9652533,0,49.8,0,-3.3,0,46.9,0,-0.26573154,0,0.954894,0,-0.035552107,0,0
2025-06-20,8075.886595895341,8107.090214715512,8034.931846193867,8054.434107956475,5120.0,-0.0014506769825916033,11301.0,0,-0.30304354,0,22900.0,0,0.40000153,0,47.1,0,-0.95830756,0,49.8,0,-3.3,0,46.9,0,-0.2667326,0,0.95003,0,-0.036389627,0,0
2025-06-23,8071.986143542819,8101.2395361867275,7995.927322668655,8038.832298546387,3097.0,-0.0019370460048429017,11301.0,0,-0.30963087,0,22900.0,0,0.40000153,0,47.1,0,-0.9514276,0,49.8,0,-3.3,0,46.9,0,-0.26773465,0,0.9453068,0,-0.037227374,0,0
2025-06-24,8007.628679726218,8021.280262960041,7859.411490330408,7865.26216885919,2097.0,-0.021591460456089284,11301.0,0,-0.3162986,0,22900.0,0,0.40000153,0,47.1,0,-0.9446127,0,49.8,0,-3.3,0,46.9,0,-0.26873764,0,0.9407303,0,-0.038065344,0,0
2025-06-25,7861.361716506669,7908.167144736925,7839.909228567803,7896.465787679362,1830.0,0.003967270022316116,11301.0,0,-0.32304922,0,22900.0,0,0.40000153,0,47.1,0,-0.9378625,0,49.8,0,-3.3,0,46.9,0,-0.26974156,0,0.93630713,0,-0.038903542,0,0
2025-06-26,7875.0132997404935,7962.773477672223,7871.112847387973,7914.017823265707,2558.0,0.0022227710545812407,11301.0,0,-0.32988527,0,22900.0,0,0.40000153,0,47.1,0,-0.93117666,0,49.8,0,-3.3,0,46.9,0,-0.27074647,0,0.9320449,0,-0.03974197,0,0
2025-06-27,7960.823251495964,7960.823251495964,7878.913752093015,7910.1173709131845,2388.0,-0.0004928536224743096,11301.0,0,-0.33680943,0,22900.0,0,0.40000153,0,47.1,0,-0.9245548,0,49.8,0,-3.3,0,46.9,0,-0.27175236,0,0.9252177,0,-0.04058063,0,0
2025-06-30,7841.949270791073,7855.682982298588,7787.014424761014,7832.139476857134,333072.0,-0.009857994565641737,11301.0,0,-0.34382448,0,22900.0,0,0.40000153,0,47.1,0,-0.91799676,0,49.8,0,-3.3,0,46.9,0,-0.2727592,0,0.91844946,0,-0.041419525,0,0
2025-07-01,7843.911229577862,7847.835147151437,7796.824218694953,7820.367724136407,255064.0,-0.0015030060120240218,11301.0,0,-0.34440276,0,22900.0,0,0.5999985,1,47.8,1,-0.91150224,0,50.2,1,-3.3,0,48.4,1,0.18357739,1,0.91173965,0,0.4460326,1,0
2025-07-02,7851.759064725014,7881.188446526831,7779.166589613861,7865.492776232529,363901.0,0.005770195684897228,11301.0,0,-0.3449814,0,22900.0,0,0.5999985,0,47.8,0,-0.9050712,0,50.2,0,-3.3,0,48.4,0,0.18092467,0,0.9050878,0,0.44313678,0,0
2025-07-03,7892.960199247558,7904.731951968284,7838.025353217498,7841.949270791073,325320.0,-0.0029932651534050336,11301.0,0,-0.34556037,0,22900.0,0,0.5999985,0,47.8,0,-0.89870363,0,50.2,0,-3.3,0,48.4,0,0.17827095,0,0.8984936,0,0.44024593,0,0
2025-07-04,7857.644941085377,7857.644941085377,7788.976383547801,7792.900301121377,303880.0,-0.006254691018263592,11301.0,0,-0.3461397,0,22900.0,0,0.5999985,0,47.8,0,-0.8923996,0,50.2,0,-3.3,0,48.4,0,0.17561617,0,0.89195657,0,0.43735996,0,0
2025-07-07,7785.052465974227,7788.976383547801,7712.459990863075,7743.85133145168,308543.0,-0.006294058408862102,11301.0,0,-0.34671938,0,22900.0,0,0.5999985,0,47.8,0,-0.88615936,0,50.2,0,-3.3,0,48.4,0,0.1729603,0,0.8854764,0,0.43447882,0,0
2025-07-08,7737.965455091317,7814.481847776044,7716.383908436651,7794.8622599081655,310808.0,0.006587281479604856,11301.0,0,-0.3472994,0,22900.0,0,0.5999985,0,47.8,0,-0.87998307,0,50.2,0,-3.3,0,48.4,0,0.17030324,0,0.879053,0,0.4316024,0,0
2025-07-09,7787.014424761014,7790.93834233459,7755.623084172406,7769.3567956799225,234243.0,-0.003272086584445111,11301.0,0,-0.34787977,0,22900.0,0,0.5999985,0,47.8,0,-0.87387115,0,50.2,0,-3.3,0,48.4,0,0.16764496,0,0.8726861,0,0.42873067,0,0
2025-07-10,7761.508960532771,7806.6340126288915,7747.775249025256,7792.900301121377,289906.0,0.003030303030303161,11301.0,0,-0.3484605,0,22900.0,0,0.5999985,0,47.8,0,-0.5769008,1,50.2,0,-3.6,1,48.4,0,0.16498537,0,-1.2569792,1,0.42586353,0,0
2025-07-11,7790.93834233459,7865.492776232529,7771.318754466711,7834.101435643923,332924.0,0.005287009063444259,11301.0,0,-0.34904155,0,22900.0,0,0.5999985,0,47.8,0,-0.5708436,0,50.2,0,-3.6,0,48.4,0,0.16232443,0,-1.263185,0,0.42300093,0,0
2025-07-14,7834.101435643923,7873.340611379678,7806.6340126288915,7841.949270791073,275664.0,0.0010017530678685382,11301.0,0,-0.34962296,0,22900.0,0,0.5999985,0,47.8,0,-0.564787,0,50.2,0,-3.6,0,48.4,0,0.15966207,0,-1.2694505,0,0.42014277,0,0
2025-07-15,7857.644941085377,7885.112364100405,7832.139476857134,7859.606899872164,273196.0,0.0022516887665748886,19351.0,1,0.7327345,1,42251.0,1,0.5999985,0,47.8,0,-0.55873007,0,50.2,0,-3.6,0,48.4,0,0.15658318,0,-1.2757769,0,0.41753766,0,1
2025-07-16,7867.454735019316,7910.617828328648,7845.873188364649,7889.036281673983,293908.0,0.0037443834248627184,19351.0,0,0.727481,0,42251.0,0,0.5999985,0,47.8,0,-0.55267197,0,50.2,0,-3.6,0,48.4,0,0.15350108,0,-1.282165,0,0.4149365,0,0
2025-07-17,7881.188446526831,7932.1993749833155,7869.4166938061035,7918.4656634758,282385.0,0.0037304153195723,19351.0,0,0.7222509,0,42251.0,0,0.5999985,0,47.8,0,-0.5466116,0,50.2,0,-3.6,0,48.4,0,0.1504157,0,-1.2886163,0,0.4123393,0,0
2025-07-18,7942.009168917255,8020.487520388769,7922.389581049376,8004.791850094466,341179.0,0.01090188305252715,19351.0,0,0.7170436,0,42251.0,0,0.5999985,0,47.8,0,-0.540548,0,50.2,0,-3.6,0,48.4,0,0.14732692,0,-1.2951318,0,0.40974596,0,0
2025-07-21,8000.86793252089,8024.411437962344,7932.1993749833155,7938.085251343678,321474.0,-0.008333333333333526,19351.0,0,0.71185875,0,42251.0,0,0.5999985,0,47.8,0,-0.5344802,0,50.2,0,-3.6,0,48.4,0,0.14423464,0,-1.3017125,0,0.40715644,0,0
2025-07-22,7932.1993749833155,7953.780921637982,7887.074322887193,7922.389581049376,296786.0,-0.001977261492832283,19351.0,0,0.70669585,0,42251.0,0,0.5999985,0,47.8,0,-0.52840716,0,50.2,0,-3.6,0,48.4,0,0.14113873,0,-1.3083599,0,0.4045707,0,0
