date,open,high,low,close,volume,returns,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_diff,fac_PMI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,any_effective_release
2022-06-16,7757.903791155152,7807.182671861222,7555.156396250189,7597.3954368553905,731167.0,-0.01765883852175476,45.1,0,48.2,0,-0.52927774,0,-1.4217435,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6197258,0,0.6000023,0,0
2022-06-17,7591.7635647746965,7648.082285581632,7493.205803362563,7557.972332290536,638473.0,-0.005189028910304039,45.1,0,48.2,0,-0.52415067,0,-1.4113449,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6251017,0,0.6000023,0,0
2022-06-20,7538.260780008107,7562.196236351057,7141.213798319227,7184.860806944601,880600.0,-0.04936661698956746,45.1,0,48.2,0,-0.51903,0,-1.4011272,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.63052833,0,0.6000023,0,0
2022-06-21,7145.437702379744,7232.731719630494,6956.769987676515,7020.128548584318,980604.0,-0.022927689594356426,45.1,0,48.2,0,-0.5139152,0,-1.3910875,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6360068,0,0.6000023,0,0
2022-06-22,7039.8401008667415,7176.412998823557,6806.117409517969,6837.09270596178,949512.0,-0.02607300441235505,45.1,0,48.2,0,-0.5088058,0,-1.3812232,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6415381,0,0.6000023,0,0
2022-06-23,6652.648895319076,6804.709441497796,6590.698302431446,6762.470400892594,1144692.0,-0.0109143327841843,45.1,0,48.2,0,-0.50370145,0,-1.3715314,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6471234,0,0.6000023,0,0
2022-06-24,6769.51024099346,6915.938915091488,6344.303898901113,6411.886363869433,1464874.0,-0.05184259837601457,45.1,0,48.2,0,-0.49860165,0,-1.3620099,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6527638,0,0.6000023,0,0
2022-06-27,6492.140541019311,6654.056863339246,6326.000314638856,6573.802686189365,1092008.0,0.02525252525252486,45.1,0,48.2,0,-0.49350595,0,-1.3526564,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6617418,0,0.6000023,0,0
2022-06-28,6723.047296327741,6870.883938445942,6610.409854713874,6852.580354183687,1008857.0,0.042407367744698776,45.1,0,48.2,0,-0.48841393,0,-1.3434689,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6708757,0,0.6000023,0,0
2022-06-29,6852.580354183687,6879.331746566982,6655.464831359421,6696.295903944446,897303.0,-0.022806657078282222,45.1,0,48.2,0,-0.48332512,0,-1.3344457,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.6801712,0,0.6000023,0,0
2022-06-30,6742.758848610167,6792.037729316233,6620.265630855086,6732.903072468952,754788.0,0.005466778805718997,45.1,0,48.2,0,-0.4782391,0,-1.3255852,0,6.4,0,5.6000023,0,,0,47.9,0,2.199997,0,0.689634,0,0.6000023,0,0
2022-07-01,6701.927776025141,6708.967616126008,6161.268056278575,6289.393146114349,1167903.0,-0.06587202007528203,49.2,1,50.4,1,0.5574249,1,0.8531695,1,6.4,0,2.2000008,1,,0,48.1,1,4.1000023,1,0.6992704,0,1.2999992,1,1
2022-07-04,6347.119834941458,6348.527802961631,6141.5565039961475,6265.457689771401,764773.0,-0.003805686142825282,49.2,0,50.4,0,0.55983174,0,0.86082315,0,6.4,0,2.2000008,0,,0,48.1,0,4.1000023,0,0.7090869,0,1.2999992,0,0
2022-07-05,6186.611480641695,6218.9947451056805,5899.386004526331,5944.440981171878,1134633.0,-0.05123595505617984,49.2,0,50.4,0,0.56224734,0,0.868581,0,6.4,0,2.2000008,0,,0,48.1,0,4.1000023,0,0.7190904,0,1.2999992,0,0
2022-07-06,5905.017876607024,5921.913492849106,5465.7318543129395,5641.727856834608,1425471.0,-0.05092373282804352,49.2,0,50.4,0,0.5646719,0,0.8764458,0,6.4,0,2.2000008,0,,0,48.1,0,4.1000023,0,0.72928804,0,1.2999992,0,0
2022-07-07,5702.270481702062,5734.653746166051,5433.3485898489525,5585.409136027674,1546925.0,-0.009982530571499892,49.2,0,50.4,0,0.5671054,0,0.8844204,0,6.4,0,2.2000008,0,,0,48.1,0,4.1000023,0,0.73968756,0,1.2999992,0,0
2022-07-08,5693.822673581025,5933.177237010493,5693.822673581025,5799.420275094022,1289295.0,0.0383161078900931,49.2,0,50.4,0,0.56954795,0,0.8925079,0,6.4,0,2.2000008,0,,0,48.1,0,4.1000023,0,0.75029695,0,1.2999992,0,0
2022-07-11,5751.549362408131,5947.256917212224,5623.424272572354,5772.66888271073,1104104.0,-0.0046127700898274115,49.2,0,50.4,0,0.57199967,0,0.9007115,0,6.1,1,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,1,1.2999992,0,0
2022-07-12,5737.469682206395,5834.619475598357,5609.34459237062,5643.135824854782,1093220.0,-0.02243902439024381,49.2,0,50.4,0,0.57446057,0,0.9090343,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-13,5567.10555176542,5585.409136027674,5247.496811186072,5416.452973606873,1217203.0,-0.040169660678642805,49.2,0,50.4,0,0.5769308,0,0.9174799,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-14,5246.088843165898,5547.393999482994,5198.217930480005,5434.756557869126,1309373.0,0.003379256563555977,49.2,0,50.4,0,0.57941043,0,0.9260517,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-15,5293.959755851793,5471.3637263936325,5217.929482762429,5232.009162964165,1195044.0,-0.03730569948186502,49.2,0,50.4,0,0.58251196,0,0.9282529,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-18,5309.4474040736995,5686.782833480157,5300.999595952659,5660.031441096861,1212765.0,0.08180839612486523,49.2,0,50.4,0,0.5856288,0,0.9304617,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-19,5702.270481702062,5807.868083215063,5516.4187030391795,5558.657743644382,1182432.0,-0.01791044776119366,49.2,0,50.4,0,0.5887612,0,0.9326783,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-20,5515.010735019008,5854.331027880784,5479.8115345146725,5710.718289823104,1260215.0,0.02735562310030404,49.2,0,50.4,0,0.5919092,0,0.9349026,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-21,5702.270481702062,5748.733426367784,5509.378862938313,5555.841807604034,1044987.0,-0.027120315581854237,49.2,0,50.4,0,0.5950731,0,0.93713474,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-22,5484.035438575194,5576.961327906635,5384.069709142886,5478.403566494498,1095355.0,-0.013938165230613753,49.2,0,50.4,0,0.598253,0,0.9393748,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-25,5476.995598474327,5596.672880189062,5429.124685788433,5447.4282700506865,856140.0,-0.005654073502955104,49.2,0,50.4,0,0.6014492,0,0.94162273,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.061852,0,1.2999992,0,0
2022-07-26,5481.2195025348465,5798.012307073851,5479.8115345146725,5686.782833480157,1018857.0,0.04393900232618275,49.2,0,50.4,0,0.60466176,0,0.9438787,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.0465345,0,1.2999992,0,0
2022-07-27,5692.414705560849,5729.021874085356,5454.468110151554,5543.170095422474,915849.0,-0.02525377568705145,49.2,0,50.4,0,0.6078909,0,0.94614273,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.031482,0,1.2999992,0,0
2022-07-28,5610.752560390795,5919.097556808759,5569.921487805766,5907.833812647373,1001712.0,0.06578613157226343,49.2,0,50.4,0,0.6111369,0,0.94841486,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.0166862,0,1.2999992,0,0
2022-07-29,5881.082420264079,6107.765271511985,5843.067283719399,6064.118262886613,1045524.0,0.02645376549094336,49.2,0,50.4,0,0.6143999,0,0.95069516,0,6.1,0,2.2000008,0,,0,48.1,0,4.1000023,0,2.0021396,0,1.2999992,0,0
2022-08-01,6168.307896379441,6228.850521246897,5921.913492849106,5971.192373555173,997778.0,-0.015323891339679374,46.9,1,48.5,1,-0.30303168,1,-0.3408269,1,6.1,0,-1.9000015,1,,0,47.9,1,-2.2999992,1,1.9878347,0,-3.2000008,1,1
2022-08-02,5913.465684728064,5966.968469494651,5648.767696935474,5716.350161903795,1088436.0,-0.04267861353454394,46.9,0,48.5,0,-0.29798374,0,-0.33550632,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.9737648,0,-3.2000008,0,0
2022-08-03,5716.350161903795,5771.260914690558,5589.633040088193,5699.454545661716,1068181.0,-0.002955665024630405,46.9,0,48.5,0,-0.29292223,0,-0.33017105,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.959923,0,-3.2000008,0,0
2022-08-04,5730.42984210553,5762.813106569516,5437.572493909473,5506.562926897967,951830.0,-0.033843873517786505,46.9,0,48.5,0,-0.2878465,0,-0.3248203,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.9463029,0,-3.2000008,0,0
2022-08-05,5553.025871563687,5776.89278677125,5499.5230867970995,5724.797970024836,887256.0,0.0396318077218103,46.9,0,48.5,0,-0.28275594,0,-0.3194533,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.9328982,0,-3.2000008,0,0
2022-08-08,5702.270481702062,5978.232213656038,5640.319888814437,5971.192373555173,800975.0,0.043039842597147215,46.9,0,48.5,0,-0.27764985,0,-0.3140692,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.919703,0,-3.2000008,0,0
2022-08-09,5930.361300970146,6052.854518725226,5868.410708082515,5943.033013151706,778559.0,-0.004715868898844566,46.9,0,48.5,0,-0.2725276,0,-0.30866724,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.9067115,0,-3.2000008,0,0
2022-08-10,5979.640181676211,6031.7349984226275,5874.04258016321,5910.649748687719,741329.0,-0.005448945747453249,46.9,0,48.5,0,-0.26738846,0,-0.30324653,0,6.1,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,1.8939182,0,-3.2000008,0,0
2022-08-11,5955.704725333263,6088.05371922956,5927.5453649298,6068.3421669471345,725945.0,0.02667937112910912,46.9,0,48.5,0,-0.26223174,0,-0.2978062,0,4.2,1,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.6331112,1,-3.2000008,0,0
2022-08-12,6111.989175572505,6241.522233428452,6066.93419892696,6216.178809065335,647412.0,0.024361948955916368,46.9,0,48.5,0,-0.2570567,0,-0.29234537,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.5966518,0,-3.2000008,0,0
2022-08-15,6173.939768460134,6283.761274033653,6099.317463390947,6130.292759834761,619786.0,-0.013816534541336467,46.9,0,48.5,0,-0.25186262,0,-0.28686312,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.561447,0,-3.2000008,0,0
2022-08-16,5983.864085736733,6190.8353847022145,5944.440981171878,6089.461687249733,536867.0,-0.006660542030317074,46.9,0,48.5,0,-0.24751474,0,-0.28180516,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.5274234,0,-3.2000008,0,0
2022-08-17,6100.72543141112,6134.51666389528,5974.008309595519,6073.974039027826,429229.0,-0.0025433526011561236,46.9,0,48.5,0,-0.24315847,0,-0.27673215,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.4945145,0,-3.2000008,0,0
2022-08-18,6033.142966442798,6052.854518725226,5897.978036506158,5920.505524828932,219157.0,-0.02526657394529419,46.9,0,48.5,0,-0.23879348,0,-0.2716434,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.4626582,0,-3.2000008,0,0
2022-08-19,5935.99317305084,5995.12782989812,5852.92305986061,5934.585205030664,146301.0,0.0023781212841853527,46.9,0,48.5,0,-0.2344194,0,-0.2665383,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.4317973,0,-3.2000008,0,0
2022-08-22,5913.465684728064,6130.292759834761,5872.634612143036,6110.581207552334,107124.0,0.029655990510083274,46.9,0,48.5,0,-0.23003589,0,-0.26141608,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.4018793,0,-3.2000008,0,0
2022-08-23,6061.3023268462675,6218.9947451056805,6026.103126341932,6051.446550705053,74116.0,-0.00967741935483879,46.9,0,48.5,0,-0.22564256,0,-0.2562761,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.372855,0,-3.2000008,0,0
2022-08-24,6095.093559330427,6292.209082154695,6088.05371922956,6255.601913630188,64674.0,0.03373662168450453,46.9,0,48.5,0,-0.22123906,0,-0.25111762,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.3399873,0,-3.2000008,0,0
2022-08-25,6213.362873024989,6293.617050174869,6162.676024298749,6210.546936984642,42859.0,-0.007202340760747106,46.9,0,48.5,0,-0.216825,0,-0.24593993,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.3081994,0,-3.2000008,0,0
2022-08-26,6185.203512621521,6317.552506517815,6152.820248157533,6285.169242053828,42961.0,0.012015416005440649,46.9,0,48.5,0,-0.21239999,0,-0.24074222,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.2774305,0,-3.2000008,0,0
2022-08-29,6238.977958895006,6318.778839764593,6160.6280031321385,6299.916813377236,9324.0,0.002346407989260335,46.9,0,48.5,0,-0.20796365,0,-0.23552376,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.2476246,0,-3.2000008,0,0
2022-08-30,6276.702011669719,6298.465888270517,6120.002100143985,6159.177078025419,8556.0,-0.02233993551358815,46.9,0,48.5,0,-0.20351559,0,-0.23028374,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.2187297,0,-3.2000008,0,0
2022-08-31,6167.882628665737,6291.211262736917,6105.492849076787,6282.5057120965985,12808.0,0.020023557126030544,46.9,0,48.5,0,-0.19905539,0,-0.22502133,0,4.2,0,-1.9000015,0,,0,47.9,0,-2.2999992,0,2.1906981,0,-3.2000008,0,0
2022-09-01,6205.60668144045,6286.858487416759,5977.811439685448,5999.575316286243,17913.0,-0.04503464203233265,47.8,1,49.2,1,0.16266456,1,0.32331726,1,4.2,0,0.70000076,1,,0,48.0,1,0.8999977,1,2.163485,0,0.29999924,1,1
2022-09-02,5963.30218861825,6005.379016713122,5774.68192474468,5838.522629440347,20591.0,-0.02684401451027829,47.8,0,49.2,0,0.16646811,0,0.32819137,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.1370494,0,0.29999924,0,0
2022-09-05,5880.5994575352215,5964.75311372497,5838.522629440347,5927.029060950256,11297.0,0.015159045725646747,47.8,0,49.2,0,0.17029041,0,0.33310452,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.1113524,0,0.29999924,0,0
2022-09-06,5892.206858388981,5958.94941329809,5824.01337837315,5950.243862657772,15208.0,0.003916768665850556,47.8,0,49.2,0,0.17413175,0,0.33805755,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.0863583,0,0.29999924,0,0
2022-09-07,5890.755933282262,5953.145712871212,5739.859722183405,5765.976374104362,22856.0,-0.03096805657156787,47.8,0,49.2,0,0.17799248,0,0.34305128,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.0620337,0,0.29999924,0,0
2022-09-08,5779.034700064838,5809.504127305954,5702.135669408691,5722.448620902769,14449.0,-0.007549068948162985,47.8,0,49.2,0,0.18187292,0,0.3480866,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.0383472,0,0.29999924,0,0
2022-09-09,5660.058841313817,5792.093026025317,5629.589414072702,5702.135669408691,14454.0,-0.003549695740365344,47.8,0,49.2,0,0.18577345,0,0.3531644,0,4.2,0,0.70000076,0,,0,48.0,0,0.8999977,0,2.0152698,0,0.29999924,0,0
2022-09-13,5831.268003906752,5954.59663797793,5793.543951132037,5890.755933282262,14120.0,0.03307888040712492,47.8,0,49.2,0,0.18969439,0,0.35828564,0,2.3,1,0.70000076,0,,0,48.0,0,0.8999977,0,1.8403862,1,0.29999924,0,0
2022-09-14,5900.9124090293,5950.243862657772,5839.97355454707,5877.697607321783,15608.0,-0.002216748768473109,47.8,0,49.2,0,0.19363613,0,0.36345118,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.8222978,0,0.29999924,0,0
2022-09-15,5886.403157962102,5951.694787764491,5790.642100918597,5813.856902626114,14660.0,-0.01086151567514182,47.8,0,49.2,0,0.19759902,0,0.36866206,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.8045855,0,0.29999924,0,0
2022-09-16,5809.504127305954,5841.424479653788,5713.74307026245,5763.074523890922,9832.0,-0.008734714250062336,47.8,0,49.2,0,0.1984784,0,0.37014174,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.787235,0,0.29999924,0,0
2022-09-19,5747.114347717002,5918.323510309936,5747.114347717002,5754.368973250604,12303.0,-0.0015105740181268201,47.8,0,49.2,0,0.19935836,0,0.37162408,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.7702335,0,0.29999924,0,0
2022-09-20,5719.546770689327,5754.368973250604,5635.393114499581,5667.313466847417,12987.0,-0.015128593040847349,47.8,0,49.2,0,0.20023893,0,0.37310913,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.753568,0,0.29999924,0,0
2022-09-21,5694.8810438750925,5870.4429817881855,5622.334788539104,5838.522629440347,14319.0,0.030209933435739522,47.8,0,49.2,0,0.2011201,0,0.37459683,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.737227,0,0.29999924,0,0
2022-09-22,5848.679105187388,5928.479986056975,5758.7217485707615,5853.031880507548,19394.0,0.002485089463221124,47.8,0,49.2,0,0.20200185,0,0.37608728,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.7211986,0,0.29999924,0,0
2022-09-23,5850.130030294109,5883.501307748662,5700.6847443019715,5752.9180481438825,17196.0,-0.017104610808131082,47.8,0,49.2,0,0.20288421,0,0.37758046,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.7054721,0,0.29999924,0,0
2022-09-26,5728.252321329648,5728.252321329648,5365.521044649707,5432.263599558816,19874.0,-0.055737704918032316,47.8,0,49.2,0,0.2037672,0,0.37907636,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.6900375,0,0.29999924,0,0
2022-09-27,5461.28210169321,5475.791352760407,5285.720163780118,5393.088621677381,21021.0,-0.007211538461538769,47.8,0,49.2,0,0.20465077,0,0.38057503,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.6735966,0,0.29999924,0,0
2022-09-28,5400.343247210982,5425.008974025215,5240.741485471805,5281.367388459959,21556.0,-0.020715630885122294,47.8,0,49.2,0,0.20553496,0,0.3820765,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.6574705,0,0.29999924,0,0
2022-09-29,5264.565326960187,5401.679077605116,5184.7078677933605,5353.463253202502,1094071.0,0.013650984572683766,47.8,0,49.2,0,0.20641978,0,0.38358074,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.6416479,0,0.29999924,0,0
2022-09-30,5386.6116324792965,5449.894902007726,5296.2069617244015,5344.422786127013,894897.0,-0.0016887137630169358,47.8,0,49.2,0,0.20730521,0,0.38508782,0,2.3,0,0.70000076,0,,0,48.0,0,0.8999977,0,1.6261184,0,0.29999924,0,0
2022-10-10,5837.128241741203,5837.128241741203,5641.251455105592,5683.4403014578775,604769.0,0.0634338877925007,48.1,1,49.8,1,0.5211746,1,0.57432294,1,2.3,0,0.5999985,1,,0,47.6,1,0.29999924,1,1.6108719,0,1.1000023,1,1
2022-10-11,5725.629147810163,5808.500096002153,5666.86611181948,5793.432650876334,822405.0,0.019353128313891466,48.1,0,49.8,0,0.520657,0,0.57500553,0,2.3,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.5958987,0,1.1000023,0,0
2022-10-12,5740.696592935978,5858.222664917345,5710.5617026843465,5787.40567282601,911535.0,-0.0010403120936276489,48.1,0,49.8,0,0.5201397,0,0.57568884,0,2.3,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.5811899,0,1.1000023,0,0
2022-10-13,5755.764038061794,5862.742898455091,5707.548213659184,5724.122403297583,868392.0,-0.010934652434261727,48.1,0,49.8,0,0.51962274,0,0.57637274,0,2.3,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.5667365,0,1.1000023,0,0
2022-10-14,5650.291922181082,5898.904766757049,5593.035630702981,5888.357555168978,1076036.0,0.028691760989733917,48.1,0,49.8,0,0.51910603,0,0.5770573,0,2.3,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.5525303,0,1.1000023,0,0
2022-10-17,5850.688942354436,5865.756387480253,5731.656125860491,5790.419161851172,844160.0,-0.016632548618219167,48.1,0,49.8,0,0.5185897,0,0.57774246,0,0.948,1,0.5999985,0,,0,47.6,0,0.29999924,0,1.957702,1,1.1000023,0,0
2022-10-18,5844.661964304111,6025.471305813905,5811.5135850273155,5998.349904587437,935070.0,0.03590944574551136,48.1,0,49.8,0,0.5180736,0,0.5784283,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.9348059,0,1.1000023,0,0
2022-10-19,6013.417349713253,6158.064822921089,5980.2689704364575,6132.450166207202,899113.0,0.022356191911580003,48.1,0,49.8,0,0.5175579,0,0.5791148,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.9124839,0,1.1000023,0,0
2022-10-20,6126.423188156873,6296.685318078597,6103.822020468149,6180.665990609814,862097.0,0.007862407862407883,48.1,0,49.8,0,0.51704246,0,0.5798019,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.8907106,0,1.1000023,0,0
2022-10-21,6192.719946710467,6259.016705264058,6120.396210106546,6171.625523534324,784328.0,-0.0014627011214042307,48.1,0,49.8,0,0.5157974,0,0.57623345,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.8694618,0,1.1000023,0,0
2022-10-24,6152.037844870762,6228.881815012426,6020.9510722761615,6043.552239964885,894232.0,-0.02075195312500011,48.1,0,49.8,0,0.5145539,0,0.57267505,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.8487148,0,1.1000023,0,0
2022-10-25,6072.180385703937,6259.016705264058,6043.552239964885,6207.787391836281,983740.0,0.027175268012964215,48.1,0,49.8,0,0.51331204,0,0.5691267,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.8284484,0,1.1000023,0,0
2022-10-26,6177.652501584649,6274.084150389874,6103.822020468149,6152.037844870762,902221.0,-0.008980582524271807,48.1,0,49.8,0,0.51207185,0,0.56558824,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.8086426,0,1.1000023,0,0
2022-10-27,6182.172735122394,6251.482982701148,6147.517611333016,6152.037844870762,829830.0,0.0,48.1,0,49.8,0,0.51083326,0,0.5620595,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.7892786,0,1.1000023,0,0
2022-10-28,6177.652501584649,6215.321114399192,5919.999189933193,5971.228503360967,1079555.0,-0.029390154298310045,48.1,0,49.8,0,0.5095963,0,0.55854034,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.7700014,0,1.1000023,0,0
2022-10-31,5989.309437511946,6142.997377795274,5862.742898455091,6029.99153935165,1103741.0,0.009841029523088629,48.1,0,49.8,0,0.5083609,0,0.5550307,0,0.948,0,0.5999985,0,,0,47.6,0,0.29999924,0,1.7511433,0,1.1000023,0,0
2022-11-01,6004.376882637764,6317.77974125474,5968.215014335804,6298.19206259118,1068374.0,0.04447776111944046,47.9,1,48.1,1,-0.37583008,1,0.426583,1,0.948,0,-1.7000008,1,,0,47.7,1,-0.19999695,1,1.7326876,0,-0.80000305,1,1
2022-11-02,6313.2595077169935,6469.960937025483,6243.949260138242,6426.265346160618,967504.0,0.020334928229664984,47.9,0,48.1,0,-0.37328926,0,0.42374897,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.7146186,0,-0.80000305,0,0
2022-11-03,6388.596733346077,6489.548615689044,6365.995565657351,6396.130455908984,865890.0,-0.004689331770222904,47.9,0,48.1,0,-0.37075147,0,0.4209194,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.6969212,0,-0.80000305,0,0
2022-11-04,6358.461843094444,6513.656527890351,6272.577405877291,6474.481170563231,1054456.0,0.01224970553592497,47.9,0,48.1,0,-0.36821675,0,0.4180942,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.6795816,0,-0.80000305,0,0
2022-11-07,6501.602571789698,6536.2576955790755,6265.043683314385,6403.664178471893,1059428.0,-0.010937863625785638,47.9,0,48.1,0,-0.365685,0,0.4152733,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.6625863,0,-0.80000305,0,0
2022-11-08,6417.224879085127,6457.906980924832,6347.9146315063745,6426.265346160618,823306.0,0.003529411764706003,47.9,0,48.1,0,-0.3631562,0,0.41245663,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.6459225,0,-0.80000305,0,0
2022-11-09,6405.170922984475,6447.359769336759,6245.456004650823,6287.64485100311,863586.0,-0.02157092614302447,47.9,0,48.1,0,-0.36063027,0,0.40964413,0,0.948,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,1.6295784,0,-0.80000305,0,0
2022-11-10,6236.415537575335,6313.2595077169935,6117.382721081385,6283.124617465364,1101866.0,-0.0007189072609633529,47.9,0,48.1,0,-0.35810718,0,0.4068357,0,-1.3,1,-1.7000008,0,,0,47.7,0,-0.19999695,0,2.137143,1,-0.80000305,0,0
2022-11-11,6252.9897272137305,6486.535126663881,6224.36158147468,6444.346280311597,1169945.0,0.025659472422062235,47.9,0,48.1,0,-0.3555869,0,0.4040313,0,-1.3,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,2.1087344,0,-0.80000305,0,0
2022-11-14,6427.772090673198,6500.095827277117,6180.665990609814,6192.719946710467,1040783.0,-0.039046060322655896,47.9,0,48.1,0,-0.354051,0,0.4029242,0,-1.3,0,-1.7000008,0,,0,47.7,0,-0.19999695,0,2.081168,0,-0.80000305,0,0
