date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_diff,fac_GDP_Contribution_2nd_Industry_YoY_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_非制造业PMI_建筑业_全国_当期值_月_zscore,fac_非制造业PMI_建筑业_全国_当期值_月_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,any_effective_release
2021-08-26,5027.4430563597,5077.563270878624,4959.009686535785,4959.973536814993,138981.0,-0.015308075009568434,50.0,0,64.0,0,,0,57.5,0,-4.5999985,0,-0.68430567,0,0.092102624,0,2.3,0,0.79999924,0,27.9,0,33.0,0,,0,50.9,0,51.0,0,47.7,0,-0.9564655,0,-0.29999924,0,57.8,0,0.19999886,0,-1.9123535,0,,0,2.0,0,7.9,0,-0.8870469,0,54.6,0,-1.4000015,0,0
2021-08-27,4950.335034022891,5040.936960268639,4904.070220620812,5026.479206080488,154392.0,0.013408472600077825,50.0,0,64.0,0,,0,57.5,0,-4.5999985,0,-0.67979306,0,0.09836744,0,2.3,0,0.79999924,0,27.9,0,33.0,0,,0,50.9,0,51.0,0,47.7,0,-0.9496432,0,-0.29999924,0,57.8,0,0.19999886,0,-1.8910724,0,,0,2.0,0,7.9,0,-0.8842971,0,54.6,0,-1.4000015,0,0
2021-08-30,5046.720061943903,5151.779742377799,4985.997494353665,5137.321988189647,146846.0,0.02205177372962619,50.0,0,64.0,0,,0,57.5,0,-4.5999985,0,-0.6752982,0,0.10469913,0,2.3,0,0.79999924,0,27.9,0,33.0,0,,0,50.9,0,51.0,0,47.7,0,-0.9428706,0,-0.29999924,0,57.8,0,0.19999886,0,-1.8702952,0,,0,2.0,0,7.9,0,-0.8815574,0,54.6,0,-1.4000015,0,0
2021-08-31,5171.056747961998,5171.056747961998,5089.129474229146,5097.804126742034,92445.0,-0.007692307692307665,50.0,0,64.0,0,,0,57.5,0,-4.5999985,0,-0.6708207,0,0.1110999,0,2.3,0,0.79999924,0,27.9,0,33.0,0,,0,50.9,0,51.0,0,47.7,0,-0.9361468,0,-0.29999924,0,57.8,0,0.19999886,0,-1.8500007,0,,0,2.0,0,7.9,0,-0.8788278,0,54.6,0,-1.4000015,0,0
2021-09-01,5097.804126742034,5112.261880930183,5022.62380496365,5067.924768086521,113197.0,-0.005861221402911898,51.4,1,58.4,1,,0,60.5,1,-4.5999985,0,-3.068059,1,0.11757203,0,2.3,0,-5.5999985,1,27.9,0,33.0,0,,0,49.6,1,50.9,1,47.7,1,0.4253903,1,0.0,1,57.8,0,0.19999886,0,-1.2693356,1,,0,2.0,0,7.9,0,-0.8761082,1,54.6,0,-1.4000015,0,1
2021-09-02,5107.442629534136,5152.74359265701,5052.503163619161,5097.804126742034,121613.0,0.005895777862305218,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.9997556,0,0.12411791,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.8,0,0.19999886,0,-1.2601511,0,,0,2.0,0,7.9,0,-0.87339854,0,54.6,0,-1.4000015,0,0
2021-09-03,5069.852468644941,5236.598566948282,5069.852468644941,5193.225304383831,125545.0,0.018718094157685883,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.935272,0,0.13074002,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.8,0,0.19999886,0,-1.2510706,0,,0,2.0,0,7.9,0,-0.87069863,0,54.6,0,-1.4000015,0,0
2021-09-06,5200.93610661751,5248.164770298804,5151.779742377799,5234.670866389861,97858.0,0.007980697847066898,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.8742545,0,0.13744098,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.8,0,0.19999886,0,-1.2420915,0,,0,2.0,0,7.9,0,-0.86800855,0,54.6,0,-1.4000015,0,0
2021-09-07,5237.562417227493,5300.212685376147,5237.562417227493,5265.514075324587,66537.0,0.005892100902228803,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.8163936,0,0.14422348,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,1,0.19999886,0,-1.2332115,0,,0,2.0,0,7.9,0,-0.8653281,0,54.6,0,-1.4000015,0,0
2021-09-08,5224.068513318553,5266.477925603791,5179.731400474892,5237.562417227493,77830.0,-0.005308438586857478,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.7614174,0,0.1510904,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,0.19999886,0,-1.2244285,0,,0,2.0,0,7.9,0,-0.8626572,0,54.6,0,-1.4000015,0,0
2021-09-09,5243.345518902754,5416.8385691605645,5228.887764714602,5396.597713297153,105740.0,0.030364372469635414,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.7090852,0,0.15804468,0,2.3,0,-5.5999985,0,27.9,0,33.0,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,0.19999886,0,-1.2157403,0,,0,2.0,0,7.9,0,-0.85999584,0,54.6,0,-1.4000015,0,0
2021-09-10,5458.284131166596,5471.778035075537,5338.766696544549,5367.682204920851,79187.0,-0.0053580996606535924,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.6591845,0,0.16508946,0,2.6,1,-5.5999985,0,26.3,1,34.1,1,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,1,-1.2071446,0,,0,-8.5,1,8.4,1,-0.8573439,0,46.1,1,1.0999985,1,1
2021-09-13,5367.682204920851,5463.103382562647,5363.8268038040105,5382.139959109003,63732.0,0.0026934817741068873,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.6115253,0,0.172228,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1986396,0,,0,-8.5,0,8.4,0,-0.86457425,0,46.1,0,1.0999985,0,0
2021-09-14,5421.657820556615,5421.657820556615,5215.3938608056615,5215.3938608056615,77632.0,-0.030981375358166252,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.5659378,0,0.17946371,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1902232,0,,0,-8.5,0,8.4,0,-0.87189674,0,46.1,0,1.0999985,0,0
2021-09-15,5219.249261922501,5306.959637330617,5165.27364628674,5262.622524486954,80897.0,0.009055627425614388,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.5222702,0,0.18680023,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1818935,0,,0,-8.5,0,8.4,0,-0.87931377,0,46.1,0,1.0999985,0,0
2021-09-16,5248.164770298804,5493.9465914973725,5248.164770298804,5447.681778095286,114121.0,0.03516483516483504,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.4803855,0,0.19424132,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1736485,0,,0,-8.5,0,8.4,0,-0.88682765,0,46.1,0,1.0999985,0,0
2021-09-17,5494.910441776584,5578.765416067857,5407.200066368467,5542.139105457874,125756.0,0.01733899504600167,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.44016,0,0.20179093,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1654865,0,,0,-8.5,0,8.4,0,-0.894441,0,46.1,0,1.0999985,0,0
2021-09-22,5638.52413337888,5734.909161299886,5542.139105457874,5720.451407111734,82842.0,0.03217391304347772,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.401482,0,0.20945327,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1574057,0,,0,-8.5,0,8.4,0,-0.90215635,0,46.1,0,1.0999985,0,0
2021-09-23,5725.270658507787,5730.089909903836,5590.331619418377,5634.66873226204,58998.0,-0.014995787700083918,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.3642497,0,0.21723273,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1494044,0,,0,-8.5,0,8.4,0,-0.90997636,0,46.1,0,1.0999985,0,0
2021-09-24,5638.52413337888,5645.271085333352,5556.596859646024,5559.488410483654,38170.0,-0.0133424563804313,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.3283708,0,0.22513396,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1414809,0,,0,-8.5,0,8.4,0,-0.9179039,0,46.1,0,1.0999985,0,0
2021-09-27,5543.102955737084,5676.1142942680735,5465.031083121072,5622.138678632306,47039.0,0.011269070735089981,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.2937608,0,0.23316184,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1336337,0,,0,-8.5,0,8.4,0,-0.9259418,0,46.1,0,1.0999985,0,0
2021-09-28,5677.078144547282,5677.078144547282,5572.982314392595,5585.512368022325,33272.0,-0.006514657980455807,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.2603426,0,0.24132153,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.125861,0,,0,-8.5,0,8.4,0,-0.93409306,0,46.1,0,1.0999985,0,0
2021-09-29,5609.608625002578,5638.52413337888,5561.416111042074,5576.837715509433,35554.0,-0.0015530629853324207,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.2280452,0,0.24961853,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1181616,0,,0,-8.5,0,8.4,0,-0.9423608,0,46.1,0,1.0999985,0,0
2021-09-30,5624.113117217253,5669.198110652218,5563.680040910809,5659.605558857545,19669.0,0.014841357695944746,51.4,0,58.4,0,,0,60.5,0,-4.5999985,0,-2.1968038,0,0.25805858,0,2.6,0,-5.5999985,0,26.3,0,34.1,0,,0,49.6,0,50.9,0,47.7,0,0.4253903,0,0.0,0,57.5,0,-1.6000004,0,-1.1105336,0,,0,-8.5,0,8.4,0,-0.9507483,0,46.1,0,1.0999985,0,0
2021-10-08,5688.383214241564,5735.386718035468,5636.583434550329,5659.605558857545,14764.0,0.0,49.3,1,60.1,1,,0,57.5,1,-4.5999985,0,-1.6057913,1,0.2666478,0,2.6,0,1.699997,1,26.3,0,34.1,0,,0,49.3,1,49.5,1,48.2,1,-0.9294708,1,0.5,1,57.5,0,-1.6000004,0,-1.8986955,1,,0,-8.5,0,8.4,0,0.17893448,1,46.1,0,1.0999985,0,1
2021-10-11,5676.872152087957,5726.7534214202615,5648.094496703937,5713.3238489077185,18161.0,0.009491525423728886,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5901465,0,0.27539268,0,2.6,0,1.699997,0,26.3,0,34.1,0,,0,49.3,0,49.5,0,48.2,0,-0.9228416,0,0.5,0,56.4,1,-1.6000004,0,-1.8773319,0,,0,-8.5,0,8.4,0,0.1719711,0,46.1,0,1.0999985,0,0
2021-10-12,5655.768538139674,5719.079379984525,5494.613667989158,5506.124730142766,20506.0,-0.03626595030221602,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.574785,0,0.2843001,0,2.6,0,1.699997,0,26.3,0,34.1,0,,0,49.3,0,49.5,0,48.2,0,-0.9162584,0,0.5,0,56.4,0,-1.6000004,0,-1.8564751,0,,0,-8.5,0,8.4,0,0.16492802,0,46.1,0,1.0999985,0,0
2021-10-13,5430.479471147805,5461.880870330443,5168.4740467176525,5319.593280284104,3359719.0,-0.0338770839747804,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5596968,0,0.29337734,0,2.6,0,1.699997,0,26.3,0,34.1,0,,0,49.3,0,49.5,0,48.2,0,-0.90972024,0,0.5,0,56.4,0,-1.6000004,0,-1.8361038,0,,0,-8.5,0,8.4,0,0.15780137,0,46.1,0,1.0999985,0,0
2021-10-14,5321.555867733017,5438.329820943464,5287.210587377008,5362.770204160235,2036258.0,0.008116583656152088,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5448728,0,0.3026322,0,2.6,0,1.699997,0,26.3,0,34.1,0,,0,49.3,0,49.5,0,48.2,0,-0.90322626,0,0.5,0,56.4,0,-1.6000004,0,-1.8161976,0,,0,-8.5,0,8.4,0,0.15058704,0,46.1,0,1.0999985,0,0
2021-10-15,5367.676672782525,5448.142758188037,5323.518455181934,5411.834890383111,1740063.0,0.009149130832571073,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5303041,0,0.31207296,0,5.1,1,1.699997,0,23.3,1,34.9,1,,0,49.3,0,49.5,0,48.2,0,-0.89677554,0,0.5,0,56.4,0,-3.0,1,-1.7967374,0,,0,-16.699999,1,9.0,1,0.14328061,0,29.4,1,0.80000305,1,1
2021-10-18,5411.834890383111,5428.516883698888,5211.650970593782,5320.574574008563,2607810.0,-0.01686310063463292,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5159824,0,0.32170844,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8903673,0,0.5,0,56.4,0,-3.0,0,-1.7777052,0,,0,-16.699999,0,9.0,0,0.13587748,0,29.4,0,0.80000305,0,0
2021-10-19,5309.7803430395315,5465.806045228273,5280.341531305805,5442.254995841293,2123050.0,0.02286978974548126,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.5018994,0,0.331548,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8840007,0,0.5,0,56.4,0,-3.0,0,-1.7590837,0,,0,-16.699999,0,9.0,0,0.12837264,0,29.4,0,0.80000305,0,0
2021-10-20,5421.647827627689,5433.423352321177,5202.819327073663,5204.78191452258,2902835.0,-0.04363505228993825,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4880475,0,0.34160173,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.877675,0,0.5,0,56.4,0,-3.0,0,-1.740857,0,,0,-16.699999,0,9.0,0,0.12076086,0,29.4,0,0.80000305,0,0
2021-10-21,5196.931564726918,5289.173174825924,4882.917572900518,4882.917572900518,3829430.0,-0.06184012066365052,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4744194,0,0.3518804,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.87138927,0,0.5,0,56.4,0,-3.0,0,-1.7230098,0,,0,-16.699999,0,9.0,0,0.11303647,0,29.4,0,0.80000305,0,0
2021-10-22,4882.917572900518,4931.000965398938,4668.0142472443285,4808.339249841748,4372677.0,-0.015273311897106234,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4610078,0,0.36239555,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8651428,0,0.5,0,56.4,0,-3.0,0,-1.7055277,0,,0,-16.699999,0,9.0,0,0.11612445,0,29.4,0,0.80000305,0,0
2021-10-25,4822.077361984154,4863.291698411368,4729.835751885152,4734.742220507435,3072872.0,-0.015306122448979553,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4478064,0,0.37315956,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.85893494,0,0.5,0,56.4,0,-3.0,0,-1.6883969,0,,0,-16.699999,0,9.0,0,0.11922249,0,29.4,0,0.80000305,0,0
2021-10-26,4739.6486891297245,4853.478761166794,4688.621415457937,4825.021243157527,2990021.0,0.019067357512953853,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4348083,0,0.3841857,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8527648,0,0.5,0,56.4,0,-3.0,0,-1.6716044,0,,0,-16.699999,0,9.0,0,0.122330725,0,29.4,0,0.80000305,0,0
2021-10-27,4847.590998820053,4883.898866624976,4537.502181891477,4567.922287349661,4087900.0,-0.0532845230831811,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4219569,0,0.39548835,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8469708,0,0.5,0,56.4,0,-3.0,0,-1.6548663,0,,0,-16.699999,0,9.0,0,0.12544931,0,29.4,0,0.80000305,0,0
2021-10-28,4533.577006993647,4773.012675761278,4380.49518597828,4623.856029643739,5031704.0,0.01224489795918382,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.4092978,0,0.40708297,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.841211,0,0.5,0,56.4,0,-3.0,0,-1.638452,0,,0,-16.699999,0,9.0,0,0.12857841,0,29.4,0,0.80000305,0,0
2021-10-29,4623.856029643739,4703.340821324798,4490.40008311752,4559.090643829542,3331332.0,-0.014006791171477406,49.3,0,60.1,0,,0,57.5,0,-4.5999985,0,-1.3968252,0,0.4189862,0,5.1,0,1.699997,0,23.3,0,34.9,0,,0,49.3,0,49.5,0,48.2,0,-0.8354848,0,0.5,0,56.4,0,-3.0,0,-1.62235,0,,0,-16.699999,0,9.0,0,0.13171816,0,29.4,0,0.80000305,0,0
2021-11-01,4543.3899442382235,4618.949561021452,4393.252004396225,4424.653403578865,2933969.0,-0.029487731381833693,52.3,1,60.3,1,,0,56.9,1,-4.5999985,0,-1.3218858,1,0.43121615,0,5.1,0,0.20000076,1,23.3,0,34.9,0,,0,48.8,1,48.4,1,47.0,1,-1.0945572,1,-1.2000008,1,56.4,0,-3.0,0,-0.5638959,1,,0,-16.699999,0,9.0,0,-2.7860596,1,29.4,0,0.80000305,0,1
2021-11-02,4414.8404663342935,4470.774208628369,4150.872454455222,4150.872454455222,3825062.0,-0.06187624750499021,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.310635,0,0.44379243,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0864645,0,-1.2000008,0,56.4,0,-3.0,0,-0.55868995,0,,0,-16.699999,0,9.0,0,-2.7339861,0,29.4,0,0.80000305,0,0
2021-11-03,4170.4983289443735,4360.869311489129,4153.816335628598,4302.972981746137,3354919.0,0.036643026004728574,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2995303,0,0.4567363,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0784467,0,-1.2000008,0,56.4,0,-3.0,0,-0.55349314,0,,0,-16.699999,0,9.0,0,-2.6843233,0,29.4,0,0.80000305,0,0
2021-11-04,4315.729800164083,4330.449206030948,4064.5186067029645,4146.947279557395,3459112.0,-0.03625997719498275,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2885678,0,0.47007096,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.070502,0,-1.2000008,0,56.4,0,-3.0,0,-0.5483051,0,,0,-16.699999,0,9.0,0,-2.6368847,0,29.4,0,0.80000305,0,0
2021-11-05,4158.722804250885,4224.469483789537,4044.892732213814,4167.554447771002,3131361.0,0.004969238050165581,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2777437,0,0.48382175,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.062629,0,-1.2000008,0,56.4,0,-3.0,0,-0.5431253,0,,0,-16.699999,0,9.0,0,-2.5915027,0,29.4,0,0.80000305,0,0
2021-11-08,4175.404797566662,4314.748506439625,4136.153048588362,4231.338539860739,2993817.0,0.01530492112079096,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2670542,0,0.4980163,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0548259,0,-1.2000008,0,56.4,0,-3.0,0,-0.53795326,0,,0,-16.699999,0,9.0,0,-2.548028,0,29.4,0,0.80000305,0,0
2021-11-09,4209.750077922676,4277.459344910242,4146.947279557395,4177.3673850155765,2794490.0,-0.012755102040816313,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2564957,0,0.51268494,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0470914,0,-1.2000008,0,53.6,1,-3.0,0,-0.5327886,0,,0,-16.699999,0,9.0,0,-2.5063255,0,29.4,0,0.80000305,0,0
2021-11-10,4140.078223486191,4174.423503842206,3950.688534665894,4166.573154046546,3963513.0,-0.002583979328164898,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2460647,0,0.5278611,0,5.1,0,0.20000076,0,23.3,0,34.9,0,,0,48.8,0,48.4,0,47.0,0,-1.039424,0,-1.2000008,0,53.6,0,-3.0,0,-0.5276308,0,,0,-16.699999,0,9.0,0,-2.4662728,0,29.4,0,0.80000305,0,0
2021-11-11,4195.030672055812,4382.457773427194,4156.760216801969,4359.888017764672,3680862.0,0.046396608572774056,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2357578,0,0.5218301,0,12.0,1,0.20000076,0,22.6,1,39.9,1,,0,48.8,0,48.4,0,47.0,0,-1.0318221,0,-1.2000008,0,53.6,0,-0.69999886,1,-0.52247953,0,,0,-12.199999,1,10.0,1,-2.4277601,0,17.2,1,5.0,1,1
2021-11-12,4342.224730724436,4345.168611897808,4166.573154046546,4169.517035219917,3441240.0,-0.04366419086203033,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.225572,0,0.51579213,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0242846,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.5173343,0,,0,-12.199999,0,10.0,0,-2.3906868,0,17.2,0,5.0,0,0
2021-11-15,4116.527174099213,4175.404797566662,4047.836613387187,4060.593431805135,3659782.0,-0.026123793833843,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2155038,0,0.5097462,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-1.01681,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.5121946,0,,0,-12.199999,0,10.0,0,-2.355554,0,17.2,0,5.0,0,0
2021-11-16,4075.3128376719974,4204.8436093003875,4042.930144764898,4050.7804945605594,3126442.0,-0.0024166263895603057,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.2055504,0,0.50369114,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-1.009397,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.50705993,0,,0,-12.199999,0,10.0,0,-2.3216407,0,17.2,0,5.0,0,0
2021-11-17,4050.7804945605594,4146.947279557395,4030.1733263469537,4137.13434231282,3162586.0,0.0213178294573646,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.1957089,0,0.49762574,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-1.0020444,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.50193,0,,0,-12.199999,0,10.0,0,-2.2888741,0,17.2,0,5.0,0,0
2021-11-18,4132.227873690533,4157.741510526427,4071.387662774168,4091.0135372633163,2767255.0,-0.011148007590133124,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.1859763,0,0.49154884,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-0.99475086,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.4968042,0,,0,-12.199999,0,10.0,0,-2.257188,0,17.2,0,5.0,0,0
2021-11-19,4082.1818937431976,4241.151477105314,4036.0610886936965,4204.8436093003875,3324420.0,0.0278244183257379,52.3,0,60.3,0,,0,56.9,0,-4.5999985,0,-1.1765269,0,0.48545915,0,12.0,0,0.20000076,0,22.6,0,39.9,0,,0,48.8,0,48.4,0,47.0,0,-0.9875152,0,-1.2000008,0,53.6,0,-0.69999886,0,-0.491345,0,,0,-12.199999,0,10.0,0,-2.226521,0,17.2,0,5.0,0,0
